survey_id,survey_reference,farmer_id,farm_id,scheme_id,crop_name,reason_for_survey,incident_type,incident_date,survey_date,sowing_date,loss_percentage,compensation_amount,weather_score,ndvi_drop,ai_confidence,fraud_risk_score,status
2169,SURVEY-0002169,1734,3500,3,Cotton,Heavy Rainfall,DROUGHT,2026-03-09,2026-05-13,2025-06-15,22,86747,62.11,94.65,55.31,15,FIELD_VERIFIED
2170,SURVEY-0002170,807,1606,1,Cotton,Heavy Rainfall,ATIVRUSHTI,2026-04-13,2026-05-13,2025-06-15,13,96760,42.5,71.93,79.98,38,FIELD_VERIFIED
2171,SURVEY-0002171,1265,2544,3,Tur,Pest Attack,DROUGHT,2026-03-31,2026-05-13,2025-06-15,77,62026,77.03,48.72,66.99,73,SUBMITTED
2172,SURVEY-0002172,1071,2141,3,Bajra,Heavy Rainfall,FLOOD,2026-04-02,2026-05-13,2025-06-15,20,65700,55.26,31.34,68.75,41,FIELD_VERIFIED
2173,SURVEY-0002173,734,1457,2,Tur,Heavy Rainfall,ATIVRUSHTI,2026-04-29,2026-05-13,2025-06-15,8,16272,16.08,67.71,90.44,8,UNDER_REVIEW
2174,SURVEY-0002174,166,316,1,Cotton,Drought,ATIVRUSHTI,2026-04-12,2026-05-13,2025-06-15,41,52449,77.67,53.46,91.64,39,UNDER_REVIEW
2175,SURVEY-0002175,1296,2606,4,Soybean,Drought,DROUGHT,2026-04-28,2026-05-13,2025-06-15,90,66241,63.08,58.37,95.23,65,APPROVED
2176,SURVEY-0002176,1231,2466,2,Cotton,Flood Damage,FLOOD,2026-05-05,2026-05-13,2025-06-15,87,18201,32.75,83.8,82.64,92,UNDER_REVIEW
2177,SURVEY-0002177,1617,3268,3,Bajra,Pest Attack,FLOOD,2026-04-26,2026-05-13,2025-06-15,82,41251,83.5,62.42,72.79,71,FIELD_VERIFIED
2178,SURVEY-0002178,1658,3348,2,Bajra,Pest Attack,FLOOD,2026-05-05,2026-05-13,2025-06-15,62,97519,75.86,44.35,87.0,20,SUBMITTED
2179,SURVEY-0002179,1680,3392,2,Bajra,Drought,DROUGHT,2026-04-29,2026-05-13,2025-06-15,15,60242,22.17,81.0,79.1,9,APPROVED
2180,SURVEY-0002180,1643,3316,2,Sugarcane,Flood Damage,FLOOD,2026-02-26,2026-05-13,2025-06-15,9,31843,35.16,85.95,58.86,32,REJECTED
2181,SURVEY-0002181,444,885,3,Tur,Drought,DROUGHT,2026-05-05,2026-05-13,2025-06-15,37,72030,31.48,30.26,91.32,26,UNDER_REVIEW
2182,SURVEY-0002182,288,568,4,Bajra,Drought,ATIVRUSHTI,2026-03-14,2026-05-13,2025-06-15,34,38674,56.46,11.82,55.93,34,REJECTED
2183,SURVEY-0002183,898,1791,2,Cotton,Heavy Rainfall,PEST_ATTACK,2026-04-22,2026-05-13,2025-06-15,94,72877,42.84,92.73,84.9,86,APPROVED
2184,SURVEY-0002184,466,931,3,Tur,Flood Damage,PEST_ATTACK,2026-03-02,2026-05-13,2025-06-15,63,45614,14.14,77.41,69.28,1,APPROVED
2185,SURVEY-0002185,1520,3059,4,Soybean,Heavy Rainfall,FLOOD,2026-03-29,2026-05-13,2025-06-15,89,45751,42.15,33.72,96.2,96,FIELD_VERIFIED
2186,SURVEY-0002186,1501,3027,4,Sugarcane,Flood Damage,ATIVRUSHTI,2026-03-24,2026-05-13,2025-06-15,63,80474,43.25,67.1,98.56,5,FIELD_VERIFIED
2187,SURVEY-0002187,982,1959,2,Soybean,Drought,ATIVRUSHTI,2026-03-28,2026-05-13,2025-06-15,65,55133,80.64,63.18,94.41,22,UNDER_REVIEW
2188,SURVEY-0002188,1251,2516,3,Cotton,Flood Damage,ATIVRUSHTI,2026-02-23,2026-05-13,2025-06-15,8,63781,72.16,78.62,79.24,32,REJECTED
2189,SURVEY-0002189,383,765,2,Cotton,Drought,PEST_ATTACK,2026-03-31,2026-05-13,2025-06-15,29,95421,83.54,13.86,76.6,12,APPROVED
2190,SURVEY-0002190,106,195,4,Bajra,Pest Attack,FLOOD,2026-02-28,2026-05-13,2025-06-15,6,97072,42.91,36.43,90.65,24,FIELD_VERIFIED
2191,SURVEY-0002191,985,1966,2,Sugarcane,Pest Attack,PEST_ATTACK,2026-05-10,2026-05-13,2025-06-15,54,10241,81.44,42.2,68.55,26,APPROVED
2192,SURVEY-0002192,913,1826,4,Tur,Heavy Rainfall,DROUGHT,2026-05-12,2026-05-13,2025-06-15,61,81084,18.67,62.77,73.29,39,APPROVED
2193,SURVEY-0002193,136,250,3,Cotton,Pest Attack,DROUGHT,2026-04-06,2026-05-13,2025-06-15,9,26813,63.97,49.76,79.09,39,SUBMITTED
2194,SURVEY-0002194,1950,3942,3,Cotton,Pest Attack,DROUGHT,2026-04-08,2026-05-13,2025-06-15,87,50624,17.34,89.13,69.4,88,UNDER_REVIEW
2195,SURVEY-0002195,380,758,3,Sugarcane,Drought,PEST_ATTACK,2026-04-01,2026-05-13,2025-06-15,47,73293,22.73,19.26,75.05,10,REJECTED
2196,SURVEY-0002196,1299,2614,2,Sugarcane,Pest Attack,FLOOD,2026-03-11,2026-05-13,2025-06-15,27,18885,14.9,17.99,96.64,8,FIELD_VERIFIED
2197,SURVEY-0002197,1990,4024,4,Tur,Heavy Rainfall,DROUGHT,2026-03-21,2026-05-13,2025-06-15,8,69450,48.29,80.64,77.48,26,FIELD_VERIFIED
2198,SURVEY-0002198,929,1858,2,Cotton,Flood Damage,DROUGHT,2026-02-16,2026-05-13,2025-06-15,62,24552,35.48,8.63,85.41,44,REJECTED
2199,SURVEY-0002199,562,1118,1,Tur,Pest Attack,DROUGHT,2026-04-13,2026-05-13,2025-06-15,57,77124,82.01,86.92,98.63,22,FIELD_VERIFIED
2200,SURVEY-0002200,1816,3662,4,Sugarcane,Flood Damage,DROUGHT,2026-03-18,2026-05-13,2025-06-15,71,11288,71.99,46.75,95.84,74,APPROVED
2201,SURVEY-0002201,670,1333,1,Cotton,Drought,PEST_ATTACK,2026-05-11,2026-05-13,2025-06-15,28,76215,34.64,27.89,63.71,44,UNDER_REVIEW
2202,SURVEY-0002202,1862,3759,3,Sugarcane,Pest Attack,DROUGHT,2026-02-15,2026-05-13,2025-06-15,89,78870,26.67,34.27,75.25,65,FIELD_VERIFIED
2203,SURVEY-0002203,1258,2529,1,Tur,Drought,ATIVRUSHTI,2026-02-13,2026-05-13,2025-06-15,70,98588,26.66,46.66,68.75,60,APPROVED
2204,SURVEY-0002204,836,1659,4,Soybean,Drought,ATIVRUSHTI,2026-03-08,2026-05-13,2025-06-15,28,75794,21.4,69.42,62.16,15,APPROVED
2205,SURVEY-0002205,582,1154,1,Sugarcane,Heavy Rainfall,PEST_ATTACK,2026-03-14,2026-05-13,2025-06-15,62,79537,73.89,58.21,78.31,2,REJECTED
2206,SURVEY-0002206,409,816,1,Bajra,Drought,PEST_ATTACK,2026-02-14,2026-05-13,2025-06-15,64,11807,20.96,70.21,67.92,43,UNDER_REVIEW
2207,SURVEY-0002207,250,488,4,Sugarcane,Heavy Rainfall,PEST_ATTACK,2026-03-18,2026-05-13,2025-06-15,30,5583,91.73,57.93,88.18,29,FIELD_VERIFIED
2208,SURVEY-0002208,1434,2896,3,Bajra,Drought,PEST_ATTACK,2026-04-26,2026-05-13,2025-06-15,53,38773,42.05,64.63,93.01,31,APPROVED
2209,SURVEY-0002209,1850,3741,3,Cotton,Heavy Rainfall,FLOOD,2026-02-16,2026-05-13,2025-06-15,24,68643,88.73,17.77,75.52,25,REJECTED
2210,SURVEY-0002210,442,882,1,Tur,Heavy Rainfall,PEST_ATTACK,2026-03-16,2026-05-13,2025-06-15,91,72562,15.28,62.52,66.09,71,UNDER_REVIEW
2211,SURVEY-0002211,226,445,2,Cotton,Heavy Rainfall,PEST_ATTACK,2026-03-01,2026-05-13,2025-06-15,20,91906,40.08,53.09,59.08,15,FIELD_VERIFIED
2212,SURVEY-0002212,1719,3476,3,Bajra,Pest Attack,DROUGHT,2026-03-04,2026-05-13,2025-06-15,21,68863,92.76,65.49,59.18,37,FIELD_VERIFIED
2213,SURVEY-0002213,1381,2781,4,Cotton,Heavy Rainfall,ATIVRUSHTI,2026-05-08,2026-05-13,2025-06-15,77,49962,8.63,53.75,82.45,65,FIELD_VERIFIED
2214,SURVEY-0002214,1827,3684,4,Bajra,Pest Attack,DROUGHT,2026-04-16,2026-05-13,2025-06-15,22,10252,70.8,63.94,61.78,9,UNDER_REVIEW
2215,SURVEY-0002215,1856,3750,1,Tur,Heavy Rainfall,PEST_ATTACK,2026-02-13,2026-05-13,2025-06-15,87,31743,76.1,23.68,59.72,98,SUBMITTED
2216,SURVEY-0002216,334,662,3,Soybean,Drought,DROUGHT,2026-02-19,2026-05-13,2025-06-15,43,69617,43.03,32.18,78.26,37,FIELD_VERIFIED
2217,SURVEY-0002217,405,805,4,Cotton,Heavy Rainfall,ATIVRUSHTI,2026-05-08,2026-05-13,2025-06-15,8,59566,96.85,93.7,56.47,40,APPROVED
2218,SURVEY-0002218,225,444,1,Sugarcane,Drought,PEST_ATTACK,2026-03-07,2026-05-13,2025-06-15,36,72255,51.98,17.12,66.93,17,APPROVED
2219,SURVEY-0002219,1352,2728,2,Soybean,Drought,ATIVRUSHTI,2026-02-18,2026-05-13,2025-06-15,32,49500,86.86,12.57,61.47,34,SUBMITTED
2220,SURVEY-0002220,577,1144,3,Cotton,Heavy Rainfall,DROUGHT,2026-02-24,2026-05-13,2025-06-15,63,67135,38.35,63.03,95.74,7,SUBMITTED
2221,SURVEY-0002221,100,187,4,Bajra,Drought,FLOOD,2026-02-18,2026-05-13,2025-06-15,85,17706,35.96,74.13,69.24,98,UNDER_REVIEW
2222,SURVEY-0002222,78,145,4,Soybean,Flood Damage,PEST_ATTACK,2026-02-17,2026-05-13,2025-06-15,18,16117,67.26,36.78,92.92,14,SUBMITTED
2223,SURVEY-0002223,542,1080,1,Sugarcane,Heavy Rainfall,PEST_ATTACK,2026-02-25,2026-05-13,2025-06-15,24,66721,36.08,19.8,55.5,33,UNDER_REVIEW
2224,SURVEY-0002224,1833,3697,1,Soybean,Pest Attack,FLOOD,2026-04-11,2026-05-13,2025-06-15,44,23555,84.5,76.69,61.58,9,UNDER_REVIEW
2225,SURVEY-0002225,623,1228,4,Sugarcane,Heavy Rainfall,ATIVRUSHTI,2026-05-03,2026-05-13,2025-06-15,65,19729,6.46,40.22,85.74,25,SUBMITTED
2226,SURVEY-0002226,394,790,3,Soybean,Heavy Rainfall,ATIVRUSHTI,2026-05-03,2026-05-13,2025-06-15,51,72230,6.7,78.57,63.66,21,FIELD_VERIFIED
2227,SURVEY-0002227,459,918,2,Soybean,Drought,FLOOD,2026-04-18,2026-05-13,2025-06-15,61,80765,80.57,91.08,94.33,7,SUBMITTED
2228,SURVEY-0002228,1583,3196,2,Cotton,Flood Damage,FLOOD,2026-05-12,2026-05-13,2025-06-15,57,17244,25.5,45.01,68.45,41,FIELD_VERIFIED
2229,SURVEY-0002229,1695,3424,3,Bajra,Pest Attack,DROUGHT,2026-04-28,2026-05-13,2025-06-15,45,62674,90.52,88.87,87.64,38,REJECTED
2230,SURVEY-0002230,1646,3323,3,Bajra,Flood Damage,PEST_ATTACK,2026-04-26,2026-05-13,2025-06-15,70,37674,31.33,45.86,79.32,90,APPROVED
2231,SURVEY-0002231,589,1165,2,Soybean,Heavy Rainfall,PEST_ATTACK,2026-03-27,2026-05-13,2025-06-15,56,98014,63.77,90.17,71.47,2,APPROVED
2232,SURVEY-0002232,67,125,1,Bajra,Drought,DROUGHT,2026-04-17,2026-05-13,2025-06-15,92,25476,53.92,69.33,62.88,85,REJECTED
2233,SURVEY-0002233,1084,2166,4,Soybean,Drought,ATIVRUSHTI,2026-04-09,2026-05-13,2025-06-15,32,53451,69.64,66.02,92.41,12,FIELD_VERIFIED
2234,SURVEY-0002234,1673,3378,4,Soybean,Pest Attack,PEST_ATTACK,2026-02-28,2026-05-13,2025-06-15,38,62884,22.87,91.22,86.04,34,UNDER_REVIEW
2235,SURVEY-0002235,950,1900,3,Tur,Pest Attack,DROUGHT,2026-03-08,2026-05-13,2025-06-15,64,23764,15.1,68.93,75.6,37,SUBMITTED
2236,SURVEY-0002236,1811,3650,1,Sugarcane,Pest Attack,ATIVRUSHTI,2026-03-24,2026-05-13,2025-06-15,28,77336,96.4,13.3,80.82,39,APPROVED
2237,SURVEY-0002237,159,303,1,Soybean,Heavy Rainfall,FLOOD,2026-04-12,2026-05-13,2025-06-15,83,66240,71.4,52.27,58.87,82,SUBMITTED
2238,SURVEY-0002238,1595,3220,1,Sugarcane,Drought,DROUGHT,2026-03-20,2026-05-13,2025-06-15,10,79487,23.28,73.37,71.24,15,APPROVED
2239,SURVEY-0002239,1965,3969,1,Soybean,Flood Damage,FLOOD,2026-02-20,2026-05-13,2025-06-15,25,68684,95.64,48.67,67.11,40,FIELD_VERIFIED
2240,SURVEY-0002240,932,1864,1,Tur,Drought,PEST_ATTACK,2026-04-24,2026-05-13,2025-06-15,46,7175,5.66,54.19,65.62,35,SUBMITTED
2241,SURVEY-0002241,1305,2628,2,Bajra,Flood Damage,FLOOD,2026-03-25,2026-05-13,2025-06-15,50,14091,53.37,18.21,60.72,19,FIELD_VERIFIED
2242,SURVEY-0002242,470,939,3,Sugarcane,Flood Damage,DROUGHT,2026-02-22,2026-05-13,2025-06-15,15,52528,19.58,54.75,86.06,8,UNDER_REVIEW
2243,SURVEY-0002243,165,314,2,Cotton,Flood Damage,PEST_ATTACK,2026-02-17,2026-05-13,2025-06-15,7,99291,72.37,44.61,76.37,1,SUBMITTED
2244,SURVEY-0002244,237,469,4,Soybean,Flood Damage,DROUGHT,2026-02-28,2026-05-13,2025-06-15,54,66095,56.08,34.85,73.24,7,REJECTED
2245,SURVEY-0002245,881,1757,3,Soybean,Pest Attack,PEST_ATTACK,2026-05-02,2026-05-13,2025-06-15,30,72550,86.05,7.53,59.7,37,SUBMITTED
2246,SURVEY-0002246,1545,3117,3,Bajra,Heavy Rainfall,PEST_ATTACK,2026-02-17,2026-05-13,2025-06-15,40,18689,36.54,62.61,89.84,2,REJECTED
2247,SURVEY-0002247,897,1789,4,Soybean,Flood Damage,PEST_ATTACK,2026-02-27,2026-05-13,2025-06-15,87,44600,98.16,17.76,79.26,82,SUBMITTED
2248,SURVEY-0002248,1062,2123,2,Tur,Heavy Rainfall,FLOOD,2026-04-21,2026-05-13,2025-06-15,54,78065,7.3,64.14,93.16,35,REJECTED
2249,SURVEY-0002249,807,1607,1,Sugarcane,Drought,PEST_ATTACK,2026-04-26,2026-05-13,2025-06-15,53,60041,92.73,58.19,91.3,27,SUBMITTED
2250,SURVEY-0002250,1608,3251,1,Soybean,Pest Attack,ATIVRUSHTI,2026-05-03,2026-05-13,2025-06-15,27,14385,75.09,52.5,57.63,3,APPROVED
2251,SURVEY-0002251,242,477,2,Cotton,Flood Damage,FLOOD,2026-03-09,2026-05-13,2025-06-15,93,64898,73.67,57.72,55.29,84,REJECTED
2252,SURVEY-0002252,440,878,3,Bajra,Drought,PEST_ATTACK,2026-03-23,2026-05-13,2025-06-15,76,86024,45.05,39.89,84.65,96,REJECTED
2253,SURVEY-0002253,1481,2983,4,Bajra,Pest Attack,DROUGHT,2026-03-16,2026-05-13,2025-06-15,60,78798,77.54,8.67,65.05,22,UNDER_REVIEW
2254,SURVEY-0002254,961,1921,4,Soybean,Drought,DROUGHT,2026-04-21,2026-05-13,2025-06-15,10,11569,80.13,62.42,78.8,13,UNDER_REVIEW
2255,SURVEY-0002255,326,645,3,Cotton,Drought,DROUGHT,2026-03-09,2026-05-13,2025-06-15,90,14363,13.63,78.04,96.63,86,FIELD_VERIFIED
2256,SURVEY-0002256,761,1511,1,Bajra,Pest Attack,ATIVRUSHTI,2026-03-22,2026-05-13,2025-06-15,18,7249,11.33,59.5,95.57,42,REJECTED
2257,SURVEY-0002257,89,166,1,Tur,Heavy Rainfall,DROUGHT,2026-02-28,2026-05-13,2025-06-15,70,90550,20.77,53.28,65.02,76,UNDER_REVIEW
2258,SURVEY-0002258,1966,3972,2,Cotton,Flood Damage,PEST_ATTACK,2026-04-10,2026-05-13,2025-06-15,10,42298,63.5,13.06,68.65,3,FIELD_VERIFIED
2259,SURVEY-0002259,241,474,2,Bajra,Pest Attack,PEST_ATTACK,2026-05-05,2026-05-13,2025-06-15,63,82535,12.48,75.13,60.68,1,SUBMITTED
2260,SURVEY-0002260,544,1082,4,Tur,Heavy Rainfall,ATIVRUSHTI,2026-03-14,2026-05-13,2025-06-15,39,74366,22.99,7.75,56.44,10,FIELD_VERIFIED
2261,SURVEY-0002261,1050,2102,2,Cotton,Drought,DROUGHT,2026-04-25,2026-05-13,2025-06-15,52,54426,65.45,32.1,57.0,13,UNDER_REVIEW
2262,SURVEY-0002262,518,1030,1,Bajra,Flood Damage,FLOOD,2026-04-08,2026-05-13,2025-06-15,25,53813,32.58,15.86,98.23,25,REJECTED
2263,SURVEY-0002263,1601,3233,1,Soybean,Flood Damage,PEST_ATTACK,2026-04-27,2026-05-13,2025-06-15,21,63853,99.73,63.89,87.78,35,SUBMITTED
2264,SURVEY-0002264,1651,3333,1,Sugarcane,Pest Attack,DROUGHT,2026-03-02,2026-05-13,2025-06-15,89,70838,64.49,21.39,65.62,71,SUBMITTED
2265,SURVEY-0002265,1610,3255,2,Bajra,Drought,ATIVRUSHTI,2026-05-02,2026-05-13,2025-06-15,11,24181,99.4,83.51,69.14,21,SUBMITTED
2266,SURVEY-0002266,1118,2241,2,Soybean,Heavy Rainfall,PEST_ATTACK,2026-04-15,2026-05-13,2025-06-15,19,84739,22.15,35.28,63.06,7,FIELD_VERIFIED
2267,SURVEY-0002267,643,1272,3,Cotton,Flood Damage,FLOOD,2026-04-15,2026-05-13,2025-06-15,49,58974,62.66,34.6,71.13,43,APPROVED
2268,SURVEY-0002268,514,1020,3,Bajra,Pest Attack,PEST_ATTACK,2026-05-06,2026-05-13,2025-06-15,22,32131,65.46,75.13,85.51,33,UNDER_REVIEW
2269,SURVEY-0002269,115,210,4,Sugarcane,Flood Damage,PEST_ATTACK,2026-02-17,2026-05-13,2025-06-15,75,29647,70.76,47.31,67.4,91,REJECTED
2270,SURVEY-0002270,756,1503,2,Sugarcane,Heavy Rainfall,ATIVRUSHTI,2026-03-01,2026-05-13,2025-06-15,95,31395,45.15,26.24,69.69,74,SUBMITTED
2271,SURVEY-0002271,1656,3344,4,Sugarcane,Pest Attack,FLOOD,2026-04-15,2026-05-13,2025-06-15,86,22031,15.22,17.26,91.33,73,UNDER_REVIEW
2272,SURVEY-0002272,248,486,2,Tur,Heavy Rainfall,PEST_ATTACK,2026-04-05,2026-05-13,2025-06-15,20,71579,73.39,47.73,65.79,2,SUBMITTED
2273,SURVEY-0002273,820,1629,1,Soybean,Flood Damage,ATIVRUSHTI,2026-02-19,2026-05-13,2025-06-15,5,9489,37.67,89.48,95.17,16,SUBMITTED
2274,SURVEY-0002274,1045,2088,2,Soybean,Drought,ATIVRUSHTI,2026-04-06,2026-05-13,2025-06-15,25,48436,51.19,56.42,57.54,2,REJECTED
2275,SURVEY-0002275,471,941,3,Tur,Heavy Rainfall,FLOOD,2026-03-28,2026-05-13,2025-06-15,54,26193,73.84,83.52,78.64,33,FIELD_VERIFIED
2276,SURVEY-0002276,1213,2433,4,Tur,Pest Attack,ATIVRUSHTI,2026-04-13,2026-05-13,2025-06-15,90,64745,31.09,65.53,74.42,61,UNDER_REVIEW
2277,SURVEY-0002277,1808,3645,2,Soybean,Heavy Rainfall,ATIVRUSHTI,2026-02-25,2026-05-13,2025-06-15,84,14786,45.41,81.97,78.65,87,SUBMITTED
2278,SURVEY-0002278,1295,2604,4,Cotton,Heavy Rainfall,DROUGHT,2026-03-04,2026-05-13,2025-06-15,55,95274,86.44,42.89,85.06,30,REJECTED
2279,SURVEY-0002279,1685,3405,2,Cotton,Flood Damage,DROUGHT,2026-03-30,2026-05-13,2025-06-15,65,69822,67.2,75.8,61.03,38,UNDER_REVIEW
2280,SURVEY-0002280,1054,2112,3,Soybean,Drought,PEST_ATTACK,2026-03-28,2026-05-13,2025-06-15,5,35005,90.83,89.97,63.83,40,SUBMITTED
2281,SURVEY-0002281,771,1534,1,Bajra,Flood Damage,DROUGHT,2026-02-16,2026-05-13,2025-06-15,7,89303,7.27,56.32,96.5,32,REJECTED
2282,SURVEY-0002282,1239,2485,4,Bajra,Pest Attack,ATIVRUSHTI,2026-04-22,2026-05-13,2025-06-15,42,32487,48.8,55.0,94.94,36,UNDER_REVIEW
2283,SURVEY-0002283,557,1106,2,Sugarcane,Flood Damage,FLOOD,2026-05-04,2026-05-13,2025-06-15,63,65038,87.0,30.81,62.98,34,APPROVED
2284,SURVEY-0002284,1241,2491,2,Soybean,Heavy Rainfall,DROUGHT,2026-04-02,2026-05-13,2025-06-15,53,22910,94.82,86.42,63.34,11,FIELD_VERIFIED
2285,SURVEY-0002285,845,1677,3,Tur,Pest Attack,FLOOD,2026-04-27,2026-05-13,2025-06-15,10,12887,85.43,54.9,61.37,8,REJECTED
2286,SURVEY-0002286,1323,2665,4,Bajra,Heavy Rainfall,DROUGHT,2026-05-01,2026-05-13,2025-06-15,33,11615,57.4,46.71,66.86,22,APPROVED
2287,SURVEY-0002287,351,697,2,Bajra,Heavy Rainfall,FLOOD,2026-03-07,2026-05-13,2025-06-15,56,36065,55.79,60.7,72.01,39,REJECTED
2288,SURVEY-0002288,1105,2214,2,Tur,Drought,FLOOD,2026-03-02,2026-05-13,2025-06-15,26,56674,66.14,86.1,76.45,29,UNDER_REVIEW
2289,SURVEY-0002289,993,1982,1,Sugarcane,Heavy Rainfall,ATIVRUSHTI,2026-03-29,2026-05-13,2025-06-15,38,38344,63.68,30.33,60.05,43,REJECTED
2290,SURVEY-0002290,1406,2837,4,Bajra,Drought,FLOOD,2026-04-26,2026-05-13,2025-06-15,56,35302,75.57,79.29,98.37,29,APPROVED
2291,SURVEY-0002291,1998,4040,3,Tur,Pest Attack,PEST_ATTACK,2026-02-23,2026-05-13,2025-06-15,10,37304,18.97,84.78,92.57,23,UNDER_REVIEW
2292,SURVEY-0002292,372,737,1,Bajra,Pest Attack,FLOOD,2026-03-01,2026-05-13,2025-06-15,29,63377,45.65,17.38,76.83,30,SUBMITTED
2293,SURVEY-0002293,1879,3792,1,Sugarcane,Drought,PEST_ATTACK,2026-04-16,2026-05-13,2025-06-15,25,82196,12.75,74.1,68.24,13,APPROVED
2294,SURVEY-0002294,1344,2708,2,Cotton,Drought,FLOOD,2026-03-27,2026-05-13,2025-06-15,18,9034,76.02,37.51,87.78,42,APPROVED
2295,SURVEY-0002295,512,1017,1,Cotton,Pest Attack,FLOOD,2026-04-19,2026-05-13,2025-06-15,25,65119,69.48,63.69,89.54,38,SUBMITTED
2296,SURVEY-0002296,82,151,3,Bajra,Heavy Rainfall,ATIVRUSHTI,2026-02-14,2026-05-13,2025-06-15,44,75440,76.39,38.11,62.96,31,UNDER_REVIEW
2297,SURVEY-0002297,1008,2006,3,Bajra,Pest Attack,DROUGHT,2026-02-19,2026-05-13,2025-06-15,20,78052,47.85,83.35,76.16,3,UNDER_REVIEW
2298,SURVEY-0002298,812,1614,3,Cotton,Heavy Rainfall,ATIVRUSHTI,2026-03-12,2026-05-13,2025-06-15,18,10839,48.78,88.29,78.63,35,FIELD_VERIFIED
2299,SURVEY-0002299,284,563,3,Cotton,Flood Damage,PEST_ATTACK,2026-02-17,2026-05-13,2025-06-15,18,75595,97.06,60.56,55.73,18,FIELD_VERIFIED
2300,SURVEY-0002300,1983,4011,1,Bajra,Heavy Rainfall,PEST_ATTACK,2026-02-24,2026-05-13,2025-06-15,6,47478,75.86,48.61,89.8,36,SUBMITTED
2301,SURVEY-0002301,1529,3080,1,Cotton,Heavy Rainfall,PEST_ATTACK,2026-03-10,2026-05-13,2025-06-15,38,72513,88.97,29.86,84.45,17,REJECTED
2302,SURVEY-0002302,348,691,4,Tur,Flood Damage,PEST_ATTACK,2026-04-28,2026-05-13,2025-06-15,29,47835,63.08,63.77,74.13,31,UNDER_REVIEW
2303,SURVEY-0002303,1439,2904,3,Tur,Flood Damage,ATIVRUSHTI,2026-03-12,2026-05-13,2025-06-15,15,98066,70.26,94.63,95.82,12,REJECTED
2304,SURVEY-0002304,1468,2962,4,Tur,Drought,PEST_ATTACK,2026-05-09,2026-05-13,2025-06-15,54,70701,94.31,69.15,67.76,34,SUBMITTED
2305,SURVEY-0002305,983,1960,3,Cotton,Heavy Rainfall,ATIVRUSHTI,2026-05-03,2026-05-13,2025-06-15,60,65510,66.79,27.24,86.86,35,APPROVED
2306,SURVEY-0002306,1134,2280,2,Tur,Flood Damage,ATIVRUSHTI,2026-03-25,2026-05-13,2025-06-15,33,71721,88.18,47.81,97.3,9,APPROVED
2307,SURVEY-0002307,1366,2753,2,Sugarcane,Flood Damage,FLOOD,2026-03-01,2026-05-13,2025-06-15,28,79831,48.09,14.13,62.07,10,FIELD_VERIFIED
2308,SURVEY-0002308,1944,3932,4,Cotton,Heavy Rainfall,FLOOD,2026-02-22,2026-05-13,2025-06-15,78,73350,8.24,38.71,68.16,72,FIELD_VERIFIED
2309,SURVEY-0002309,672,1335,2,Sugarcane,Flood Damage,FLOOD,2026-03-12,2026-05-13,2025-06-15,38,61324,13.3,37.64,63.49,43,REJECTED
2310,SURVEY-0002310,1216,2441,1,Tur,Pest Attack,DROUGHT,2026-03-06,2026-05-13,2025-06-15,10,72756,13.47,77.74,76.42,26,REJECTED
2311,SURVEY-0002311,819,1626,2,Bajra,Pest Attack,FLOOD,2026-04-13,2026-05-13,2025-06-15,19,91227,33.72,73.49,95.84,17,SUBMITTED
2312,SURVEY-0002312,344,681,3,Cotton,Flood Damage,DROUGHT,2026-04-26,2026-05-13,2025-06-15,75,54543,59.37,45.53,76.38,65,SUBMITTED
2313,SURVEY-0002313,1943,3931,1,Sugarcane,Pest Attack,FLOOD,2026-03-13,2026-05-13,2025-06-15,26,84537,45.48,14.64,56.37,30,FIELD_VERIFIED
2314,SURVEY-0002314,1922,3881,4,Sugarcane,Pest Attack,FLOOD,2026-03-05,2026-05-13,2025-06-15,9,27704,77.19,75.33,85.87,13,SUBMITTED
2315,SURVEY-0002315,376,747,1,Tur,Heavy Rainfall,DROUGHT,2026-04-26,2026-05-13,2025-06-15,5,57832,6.91,53.11,76.03,1,REJECTED
2316,SURVEY-0002316,1120,2249,3,Sugarcane,Pest Attack,FLOOD,2026-03-12,2026-05-13,2025-06-15,5,59348,36.49,84.16,80.97,11,SUBMITTED
2317,SURVEY-0002317,121,223,3,Cotton,Flood Damage,ATIVRUSHTI,2026-03-08,2026-05-13,2025-06-15,31,73532,20.2,5.69,68.02,18,FIELD_VERIFIED
2318,SURVEY-0002318,1832,3695,4,Soybean,Heavy Rainfall,ATIVRUSHTI,2026-03-21,2026-05-13,2025-06-15,34,71488,8.33,89.0,67.26,26,UNDER_REVIEW
2319,SURVEY-0002319,418,833,4,Bajra,Heavy Rainfall,ATIVRUSHTI,2026-04-30,2026-05-13,2025-06-15,62,76878,41.03,59.77,63.03,5,APPROVED
2320,SURVEY-0002320,840,1666,1,Soybean,Drought,PEST_ATTACK,2026-05-02,2026-05-13,2025-06-15,35,47502,59.37,12.5,96.44,19,FIELD_VERIFIED
2321,SURVEY-0002321,243,478,3,Soybean,Heavy Rainfall,ATIVRUSHTI,2026-03-08,2026-05-13,2025-06-15,35,23143,34.72,91.04,56.05,22,UNDER_REVIEW
2322,SURVEY-0002322,777,1546,3,Bajra,Pest Attack,FLOOD,2026-03-01,2026-05-13,2025-06-15,6,76779,25.04,26.95,60.98,29,SUBMITTED
