approval_id,survey_id,approved_by,role,approval_level,status,remarks,modified_loss_percentage
5388,2119,8,TALUKA_AUTHORITY,2,APPROVED,Geo-fence passed,73
5389,2119,54,TALATHI,3,REJECTED,Need re-survey,44
5390,2120,40,TALATHI,1,UNDER_REVIEW,Geo-fence passed,50
5391,2120,82,TALATHI,2,UNDER_REVIEW,Geo-fence passed,46
5392,2120,15,TALUKA_AUTHORITY,3,UNDER_REVIEW,Geo-fence passed,78
5393,2120,62,DISTRICT_AUTHORITY,4,UNDER_REVIEW,Geo-fence passed,95
5394,2121,16,DISTRICT_AUTHORITY,1,APPROVED,Approved after verification,75
5395,2122,63,TALUKA_AUTHORITY,1,REJECTED,Approved after verification,81
5396,2122,41,DISTRICT_AUTHORITY,2,UNDER_REVIEW,NDVI mismatch,45
5397,2122,50,TALATHI,3,REJECTED,NDVI mismatch,92
5398,2122,17,DISTRICT_AUTHORITY,4,REJECTED,NDVI mismatch,67
5399,2123,76,DISTRICT_AUTHORITY,1,REJECTED,Geo-fence passed,52
5400,2124,79,TALATHI,1,UNDER_REVIEW,Need re-survey,38
5401,2124,75,TALATHI,2,REJECTED,Approved after verification,81
5402,2124,67,TALATHI,3,UNDER_REVIEW,Geo-fence passed,14
5403,2124,16,TALUKA_AUTHORITY,4,UNDER_REVIEW,Need re-survey,80
5404,2125,10,TALUKA_AUTHORITY,1,REJECTED,Need re-survey,62
5405,2125,4,DISTRICT_AUTHORITY,2,UNDER_REVIEW,NDVI mismatch,77
5406,2125,49,DISTRICT_AUTHORITY,3,APPROVED,Geo-fence passed,53
5407,2125,83,DISTRICT_AUTHORITY,4,APPROVED,Geo-fence passed,86
5408,2126,63,DISTRICT_AUTHORITY,1,REJECTED,Geo-fence passed,87
5409,2126,9,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Geo-fence passed,67
5410,2126,87,TALATHI,3,APPROVED,Geo-fence passed,35
5411,2127,52,DISTRICT_AUTHORITY,1,REJECTED,NDVI mismatch,61
5412,2127,24,DISTRICT_AUTHORITY,2,APPROVED,Geo-fence passed,49
5413,2128,88,DISTRICT_AUTHORITY,1,APPROVED,NDVI mismatch,49
5414,2128,47,TALUKA_AUTHORITY,2,UNDER_REVIEW,Approved after verification,58
5415,2129,64,TALUKA_AUTHORITY,1,REJECTED,Approved after verification,94
5416,2129,73,TALATHI,2,REJECTED,Approved after verification,17
5417,2129,28,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Need re-survey,46
5418,2129,81,DISTRICT_AUTHORITY,4,APPROVED,Geo-fence passed,66
5419,2130,7,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Need re-survey,30
5420,2130,60,TALUKA_AUTHORITY,2,UNDER_REVIEW,Approved after verification,29
5421,2131,90,DISTRICT_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,43
5422,2131,65,TALATHI,2,UNDER_REVIEW,NDVI mismatch,57
5423,2131,36,DISTRICT_AUTHORITY,3,REJECTED,Approved after verification,45
5424,2131,50,DISTRICT_AUTHORITY,4,UNDER_REVIEW,Need re-survey,43
5425,2132,53,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Approved after verification,66
5426,2133,14,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Need re-survey,17
5427,2133,13,TALUKA_AUTHORITY,2,APPROVED,Geo-fence passed,85
5428,2133,75,TALATHI,3,UNDER_REVIEW,Need re-survey,8
5429,2133,90,TALATHI,4,APPROVED,Need re-survey,16
5430,2134,68,TALUKA_AUTHORITY,1,REJECTED,Approved after verification,26
5431,2134,4,TALATHI,2,APPROVED,Approved after verification,49
5432,2134,82,TALUKA_AUTHORITY,3,UNDER_REVIEW,Geo-fence passed,5
5433,2134,32,TALATHI,4,REJECTED,Approved after verification,69
5434,2135,78,TALUKA_AUTHORITY,1,APPROVED,Approved after verification,91
5435,2135,9,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Approved after verification,28
5436,2136,34,TALUKA_AUTHORITY,1,APPROVED,NDVI mismatch,45
5437,2136,23,TALATHI,2,APPROVED,Approved after verification,70
5438,2137,52,TALATHI,1,REJECTED,Approved after verification,15
5439,2137,43,DISTRICT_AUTHORITY,2,REJECTED,Approved after verification,26
5440,2137,62,TALATHI,3,UNDER_REVIEW,Approved after verification,94
5441,2138,55,TALATHI,1,UNDER_REVIEW,NDVI mismatch,48
5442,2138,43,TALUKA_AUTHORITY,2,APPROVED,Approved after verification,76
5443,2138,6,TALUKA_AUTHORITY,3,REJECTED,Need re-survey,15
5444,2139,65,TALATHI,1,REJECTED,Geo-fence passed,26
5445,2140,68,TALUKA_AUTHORITY,1,APPROVED,Approved after verification,21
5446,2141,3,TALATHI,1,UNDER_REVIEW,Approved after verification,18
5447,2141,62,TALATHI,2,APPROVED,Geo-fence passed,47
5448,2141,33,TALUKA_AUTHORITY,3,REJECTED,Geo-fence passed,82
5449,2142,80,DISTRICT_AUTHORITY,1,APPROVED,Geo-fence passed,7
5450,2143,62,TALATHI,1,APPROVED,Geo-fence passed,15
5451,2143,84,DISTRICT_AUTHORITY,2,REJECTED,Approved after verification,19
5452,2143,82,TALATHI,3,REJECTED,Need re-survey,34
5453,2143,22,TALATHI,4,APPROVED,Approved after verification,8
5454,2144,61,DISTRICT_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,31
5455,2144,71,TALATHI,2,APPROVED,Need re-survey,45
5456,2145,44,DISTRICT_AUTHORITY,1,REJECTED,Approved after verification,18
5457,2145,64,TALUKA_AUTHORITY,2,UNDER_REVIEW,Geo-fence passed,50
5458,2145,80,TALATHI,3,UNDER_REVIEW,Approved after verification,51
5459,2145,74,TALATHI,4,UNDER_REVIEW,Need re-survey,71
5460,2146,78,TALATHI,1,REJECTED,NDVI mismatch,29
5461,2146,49,TALATHI,2,UNDER_REVIEW,Geo-fence passed,54
5462,2147,78,TALATHI,1,UNDER_REVIEW,Geo-fence passed,62
5463,2147,50,TALUKA_AUTHORITY,2,APPROVED,Geo-fence passed,86
5464,2147,41,TALUKA_AUTHORITY,3,REJECTED,NDVI mismatch,53
5465,2147,30,TALUKA_AUTHORITY,4,UNDER_REVIEW,NDVI mismatch,9
5466,2148,66,TALATHI,1,APPROVED,Approved after verification,24
5467,2149,1,TALUKA_AUTHORITY,1,REJECTED,Approved after verification,18
5468,2149,43,DISTRICT_AUTHORITY,2,APPROVED,Geo-fence passed,29
5469,2150,76,DISTRICT_AUTHORITY,1,REJECTED,Geo-fence passed,89
5470,2150,46,TALATHI,2,APPROVED,NDVI mismatch,79
5471,2151,88,TALATHI,1,APPROVED,Approved after verification,81
5472,2152,75,TALUKA_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,51
5473,2152,66,TALATHI,2,APPROVED,Need re-survey,50
5474,2153,21,TALUKA_AUTHORITY,1,REJECTED,NDVI mismatch,26
5475,2153,6,TALATHI,2,REJECTED,Need re-survey,88
5476,2153,49,TALUKA_AUTHORITY,3,REJECTED,Geo-fence passed,61
5477,2154,69,DISTRICT_AUTHORITY,1,APPROVED,NDVI mismatch,30
5478,2154,63,TALUKA_AUTHORITY,2,UNDER_REVIEW,Approved after verification,95
5479,2155,49,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Need re-survey,62
5480,2155,22,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Geo-fence passed,11
5481,2155,90,TALUKA_AUTHORITY,3,REJECTED,NDVI mismatch,85
5482,2155,30,TALATHI,4,APPROVED,Geo-fence passed,20
5483,2156,77,TALUKA_AUTHORITY,1,REJECTED,Geo-fence passed,87
5484,2156,3,DISTRICT_AUTHORITY,2,UNDER_REVIEW,NDVI mismatch,31
5485,2156,31,TALATHI,3,APPROVED,Need re-survey,88
5486,2156,37,DISTRICT_AUTHORITY,4,REJECTED,Need re-survey,78
5487,2157,28,TALUKA_AUTHORITY,1,UNDER_REVIEW,Geo-fence passed,82
5488,2158,58,TALATHI,1,UNDER_REVIEW,Geo-fence passed,77
5489,2159,18,DISTRICT_AUTHORITY,1,REJECTED,Need re-survey,89
5490,2159,52,DISTRICT_AUTHORITY,2,REJECTED,Geo-fence passed,46
5491,2160,36,DISTRICT_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,71
5492,2161,57,TALATHI,1,APPROVED,NDVI mismatch,48
5493,2162,57,DISTRICT_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,17
5494,2163,3,TALATHI,1,APPROVED,Need re-survey,86
5495,2163,54,DISTRICT_AUTHORITY,2,REJECTED,Need re-survey,18
5496,2163,2,TALUKA_AUTHORITY,3,REJECTED,Approved after verification,91
5497,2164,52,TALUKA_AUTHORITY,1,REJECTED,NDVI mismatch,55
5498,2164,85,TALATHI,2,UNDER_REVIEW,Geo-fence passed,69
5499,2165,32,TALUKA_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,21
5500,2165,9,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Geo-fence passed,70
5501,2166,88,TALATHI,1,APPROVED,Geo-fence passed,72
5502,2166,46,DISTRICT_AUTHORITY,2,REJECTED,Geo-fence passed,7
5503,2166,83,TALATHI,3,APPROVED,NDVI mismatch,37
5504,2167,11,TALUKA_AUTHORITY,1,APPROVED,Geo-fence passed,32
5505,2167,72,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Need re-survey,57
5506,2167,54,TALUKA_AUTHORITY,3,UNDER_REVIEW,NDVI mismatch,37
5507,2167,65,DISTRICT_AUTHORITY,4,REJECTED,Approved after verification,75
5508,2168,76,DISTRICT_AUTHORITY,1,REJECTED,Need re-survey,92
5509,2168,39,DISTRICT_AUTHORITY,2,APPROVED,Need re-survey,80
5510,2168,14,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Geo-fence passed,48
5511,2169,49,TALUKA_AUTHORITY,1,REJECTED,Approved after verification,7
5512,2169,44,TALUKA_AUTHORITY,2,APPROVED,Need re-survey,81
5513,2170,80,TALUKA_AUTHORITY,1,UNDER_REVIEW,Geo-fence passed,30
5514,2170,82,DISTRICT_AUTHORITY,2,APPROVED,Geo-fence passed,89
5515,2170,7,TALATHI,3,REJECTED,Geo-fence passed,62
5516,2171,24,TALATHI,1,UNDER_REVIEW,Approved after verification,77
5517,2171,61,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Approved after verification,12
5518,2171,71,TALATHI,3,APPROVED,NDVI mismatch,70
5519,2171,26,TALATHI,4,APPROVED,Need re-survey,34
5520,2172,58,TALUKA_AUTHORITY,1,UNDER_REVIEW,Geo-fence passed,26
5521,2172,65,DISTRICT_AUTHORITY,2,APPROVED,NDVI mismatch,13
5522,2172,41,TALATHI,3,APPROVED,Need re-survey,77
5523,2172,25,TALUKA_AUTHORITY,4,REJECTED,Need re-survey,33
5524,2173,83,TALUKA_AUTHORITY,1,APPROVED,Need re-survey,66
5525,2173,38,TALATHI,2,UNDER_REVIEW,NDVI mismatch,24
5526,2174,25,TALUKA_AUTHORITY,1,REJECTED,NDVI mismatch,89
5527,2174,39,TALUKA_AUTHORITY,2,REJECTED,Need re-survey,31
5528,2175,69,TALATHI,1,APPROVED,Need re-survey,16
5529,2175,4,TALUKA_AUTHORITY,2,APPROVED,NDVI mismatch,68
5530,2175,57,TALATHI,3,APPROVED,Geo-fence passed,88
5531,2175,48,TALUKA_AUTHORITY,4,REJECTED,Geo-fence passed,68
5532,2176,42,DISTRICT_AUTHORITY,1,APPROVED,NDVI mismatch,73
5533,2177,32,DISTRICT_AUTHORITY,1,APPROVED,Geo-fence passed,38
5534,2177,59,DISTRICT_AUTHORITY,2,APPROVED,Need re-survey,52
5535,2177,7,TALATHI,3,APPROVED,Need re-survey,25
5536,2177,43,TALATHI,4,APPROVED,NDVI mismatch,64
5537,2178,59,TALUKA_AUTHORITY,1,REJECTED,Geo-fence passed,57
5538,2178,33,DISTRICT_AUTHORITY,2,REJECTED,Need re-survey,35
5539,2178,43,TALUKA_AUTHORITY,3,REJECTED,Approved after verification,69
5540,2179,67,TALUKA_AUTHORITY,1,UNDER_REVIEW,Approved after verification,73
5541,2179,15,TALUKA_AUTHORITY,2,UNDER_REVIEW,Need re-survey,68
5542,2179,68,TALUKA_AUTHORITY,3,APPROVED,NDVI mismatch,46
5543,2180,52,TALUKA_AUTHORITY,1,APPROVED,Approved after verification,91
5544,2180,72,DISTRICT_AUTHORITY,2,REJECTED,Geo-fence passed,67
5545,2181,67,TALATHI,1,REJECTED,Geo-fence passed,61
5546,2182,64,TALATHI,1,UNDER_REVIEW,Geo-fence passed,64
5547,2183,66,TALUKA_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,49
5548,2184,78,TALUKA_AUTHORITY,1,APPROVED,Approved after verification,89
5549,2184,60,TALATHI,2,REJECTED,Need re-survey,77
5550,2184,83,TALUKA_AUTHORITY,3,UNDER_REVIEW,Approved after verification,17
5551,2184,45,TALUKA_AUTHORITY,4,REJECTED,NDVI mismatch,78
5552,2185,82,DISTRICT_AUTHORITY,1,REJECTED,Approved after verification,19
5553,2185,53,TALATHI,2,APPROVED,Geo-fence passed,51
5554,2185,22,TALATHI,3,REJECTED,Need re-survey,36
5555,2185,25,TALUKA_AUTHORITY,4,REJECTED,Need re-survey,80
5556,2186,4,TALATHI,1,UNDER_REVIEW,Geo-fence passed,54
5557,2186,44,TALATHI,2,REJECTED,Geo-fence passed,51
5558,2186,77,DISTRICT_AUTHORITY,3,APPROVED,Need re-survey,21
5559,2187,9,TALUKA_AUTHORITY,1,REJECTED,Geo-fence passed,91
5560,2188,20,TALATHI,1,UNDER_REVIEW,Need re-survey,54
5561,2188,50,TALATHI,2,UNDER_REVIEW,NDVI mismatch,52
5562,2189,74,TALUKA_AUTHORITY,1,UNDER_REVIEW,Need re-survey,31
5563,2189,47,TALATHI,2,REJECTED,Need re-survey,63
5564,2190,47,TALATHI,1,APPROVED,Geo-fence passed,47
5565,2190,87,TALATHI,2,REJECTED,Approved after verification,31
5566,2191,60,DISTRICT_AUTHORITY,1,APPROVED,NDVI mismatch,77
5567,2191,10,TALUKA_AUTHORITY,2,APPROVED,Geo-fence passed,35
5568,2192,68,TALATHI,1,UNDER_REVIEW,Approved after verification,31
5569,2193,67,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Approved after verification,91
5570,2193,20,TALUKA_AUTHORITY,2,REJECTED,Approved after verification,9
5571,2194,46,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Geo-fence passed,65
5572,2195,39,DISTRICT_AUTHORITY,1,APPROVED,Need re-survey,63
5573,2196,22,TALUKA_AUTHORITY,1,REJECTED,NDVI mismatch,25
5574,2196,20,TALUKA_AUTHORITY,2,APPROVED,Geo-fence passed,35
5575,2196,79,TALUKA_AUTHORITY,3,UNDER_REVIEW,Approved after verification,76
5576,2196,77,DISTRICT_AUTHORITY,4,UNDER_REVIEW,Geo-fence passed,48
5577,2197,26,DISTRICT_AUTHORITY,1,APPROVED,Geo-fence passed,83
5578,2197,18,TALUKA_AUTHORITY,2,REJECTED,NDVI mismatch,19
5579,2197,7,TALUKA_AUTHORITY,3,UNDER_REVIEW,NDVI mismatch,40
5580,2197,15,TALUKA_AUTHORITY,4,REJECTED,Need re-survey,56
5581,2198,80,TALUKA_AUTHORITY,1,REJECTED,Need re-survey,66
5582,2198,58,DISTRICT_AUTHORITY,2,REJECTED,NDVI mismatch,66
5583,2198,61,TALATHI,3,APPROVED,Geo-fence passed,83
5584,2199,81,DISTRICT_AUTHORITY,1,APPROVED,Need re-survey,35
5585,2199,44,TALATHI,2,REJECTED,Need re-survey,9
5586,2199,85,TALATHI,3,UNDER_REVIEW,Need re-survey,36
5587,2200,90,DISTRICT_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,63
5588,2200,18,DISTRICT_AUTHORITY,2,APPROVED,NDVI mismatch,62
5589,2201,43,TALUKA_AUTHORITY,1,REJECTED,Approved after verification,66
5590,2201,34,TALUKA_AUTHORITY,2,REJECTED,Need re-survey,78
5591,2201,67,DISTRICT_AUTHORITY,3,APPROVED,NDVI mismatch,73
5592,2202,62,TALATHI,1,UNDER_REVIEW,Approved after verification,28
5593,2202,37,DISTRICT_AUTHORITY,2,APPROVED,Approved after verification,68
5594,2202,83,TALATHI,3,REJECTED,Geo-fence passed,24
5595,2202,49,TALATHI,4,UNDER_REVIEW,NDVI mismatch,17
5596,2203,57,TALATHI,1,UNDER_REVIEW,Approved after verification,48
5597,2203,53,TALATHI,2,APPROVED,Geo-fence passed,30
5598,2204,45,TALUKA_AUTHORITY,1,APPROVED,Need re-survey,89
5599,2204,90,TALATHI,2,UNDER_REVIEW,Approved after verification,67
5600,2205,86,TALUKA_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,85
5601,2205,7,TALUKA_AUTHORITY,2,APPROVED,Approved after verification,9
5602,2206,82,TALATHI,1,UNDER_REVIEW,Need re-survey,50
5603,2206,20,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Need re-survey,51
5604,2206,88,TALUKA_AUTHORITY,3,UNDER_REVIEW,Need re-survey,41
5605,2206,67,TALUKA_AUTHORITY,4,UNDER_REVIEW,Need re-survey,7
5606,2207,4,DISTRICT_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,27
5607,2207,54,TALUKA_AUTHORITY,2,APPROVED,Approved after verification,10
5608,2208,83,TALUKA_AUTHORITY,1,REJECTED,Approved after verification,60
5609,2208,45,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Need re-survey,91
5610,2208,52,TALUKA_AUTHORITY,3,UNDER_REVIEW,Geo-fence passed,19
5611,2208,4,DISTRICT_AUTHORITY,4,UNDER_REVIEW,Approved after verification,52
5612,2209,84,TALUKA_AUTHORITY,1,APPROVED,Approved after verification,93
5613,2209,72,TALATHI,2,APPROVED,Geo-fence passed,88
5614,2210,86,DISTRICT_AUTHORITY,1,APPROVED,NDVI mismatch,32
5615,2210,76,TALATHI,2,UNDER_REVIEW,Approved after verification,6
5616,2210,62,TALUKA_AUTHORITY,3,APPROVED,NDVI mismatch,63
5617,2211,2,TALATHI,1,APPROVED,NDVI mismatch,23
5618,2211,61,TALUKA_AUTHORITY,2,APPROVED,NDVI mismatch,82
5619,2211,27,TALATHI,3,APPROVED,Geo-fence passed,35
5620,2211,36,TALUKA_AUTHORITY,4,UNDER_REVIEW,Need re-survey,34
5621,2212,13,TALATHI,1,UNDER_REVIEW,Geo-fence passed,57
5622,2212,66,DISTRICT_AUTHORITY,2,APPROVED,Geo-fence passed,49
5623,2212,62,DISTRICT_AUTHORITY,3,REJECTED,Geo-fence passed,62
5624,2213,59,DISTRICT_AUTHORITY,1,REJECTED,Need re-survey,27
5625,2213,73,DISTRICT_AUTHORITY,2,APPROVED,NDVI mismatch,24
5626,2214,74,TALUKA_AUTHORITY,1,UNDER_REVIEW,Geo-fence passed,28
5627,2215,82,DISTRICT_AUTHORITY,1,REJECTED,Approved after verification,37
5628,2215,70,TALATHI,2,APPROVED,Need re-survey,77
5629,2216,6,DISTRICT_AUTHORITY,1,APPROVED,Approved after verification,52
5630,2216,14,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Need re-survey,34
5631,2216,34,DISTRICT_AUTHORITY,3,APPROVED,Need re-survey,52
5632,2216,31,TALUKA_AUTHORITY,4,APPROVED,Approved after verification,48
5633,2217,47,TALUKA_AUTHORITY,1,REJECTED,NDVI mismatch,12
5634,2217,46,DISTRICT_AUTHORITY,2,APPROVED,NDVI mismatch,64
5635,2218,67,DISTRICT_AUTHORITY,1,REJECTED,Geo-fence passed,47
5636,2218,27,TALATHI,2,REJECTED,NDVI mismatch,58
5637,2219,75,TALATHI,1,APPROVED,NDVI mismatch,30
5638,2219,34,TALUKA_AUTHORITY,2,REJECTED,Approved after verification,9
5639,2220,1,DISTRICT_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,9
5640,2220,74,TALATHI,2,APPROVED,NDVI mismatch,11
5641,2221,56,TALATHI,1,UNDER_REVIEW,NDVI mismatch,49
5642,2222,56,TALATHI,1,REJECTED,NDVI mismatch,94
5643,2223,64,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Geo-fence passed,7
5644,2223,55,TALATHI,2,UNDER_REVIEW,Geo-fence passed,93
5645,2223,85,TALUKA_AUTHORITY,3,APPROVED,Approved after verification,35
5646,2223,90,TALUKA_AUTHORITY,4,UNDER_REVIEW,Geo-fence passed,33
5647,2224,41,DISTRICT_AUTHORITY,1,APPROVED,Approved after verification,76
5648,2224,57,TALUKA_AUTHORITY,2,UNDER_REVIEW,Approved after verification,40
5649,2225,55,TALATHI,1,REJECTED,Geo-fence passed,39
5650,2226,56,TALUKA_AUTHORITY,1,REJECTED,NDVI mismatch,77
5651,2227,14,TALATHI,1,REJECTED,Geo-fence passed,80
5652,2228,62,DISTRICT_AUTHORITY,1,APPROVED,Approved after verification,12
5653,2229,79,TALUKA_AUTHORITY,1,UNDER_REVIEW,Need re-survey,21
5654,2229,54,TALATHI,2,REJECTED,Approved after verification,87
5655,2230,86,TALUKA_AUTHORITY,1,REJECTED,Geo-fence passed,5
5656,2230,24,TALUKA_AUTHORITY,2,APPROVED,NDVI mismatch,18
5657,2230,2,TALATHI,3,APPROVED,Geo-fence passed,83
5658,2230,68,DISTRICT_AUTHORITY,4,REJECTED,Geo-fence passed,74
5659,2231,46,TALUKA_AUTHORITY,1,REJECTED,NDVI mismatch,88
5660,2232,19,DISTRICT_AUTHORITY,1,REJECTED,Geo-fence passed,89
5661,2233,87,TALUKA_AUTHORITY,1,APPROVED,Geo-fence passed,58
5662,2233,61,DISTRICT_AUTHORITY,2,APPROVED,Geo-fence passed,31
5663,2233,51,DISTRICT_AUTHORITY,3,UNDER_REVIEW,NDVI mismatch,29
5664,2233,36,TALUKA_AUTHORITY,4,UNDER_REVIEW,Geo-fence passed,9
5665,2234,9,TALUKA_AUTHORITY,1,REJECTED,Geo-fence passed,10
5666,2234,63,TALUKA_AUTHORITY,2,UNDER_REVIEW,Need re-survey,64
5667,2234,54,TALATHI,3,REJECTED,Approved after verification,81
5668,2235,61,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Approved after verification,20
5669,2235,30,DISTRICT_AUTHORITY,2,APPROVED,NDVI mismatch,34
5670,2235,69,TALUKA_AUTHORITY,3,UNDER_REVIEW,NDVI mismatch,44
5671,2235,71,TALATHI,4,APPROVED,NDVI mismatch,10
5672,2236,65,DISTRICT_AUTHORITY,1,REJECTED,NDVI mismatch,76
5673,2236,24,TALUKA_AUTHORITY,2,UNDER_REVIEW,Need re-survey,22
5674,2236,90,TALATHI,3,UNDER_REVIEW,NDVI mismatch,41
5675,2237,19,TALATHI,1,APPROVED,NDVI mismatch,94
5676,2237,14,DISTRICT_AUTHORITY,2,REJECTED,Geo-fence passed,83
5677,2238,12,TALATHI,1,REJECTED,Approved after verification,88
5678,2238,49,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Geo-fence passed,26
5679,2238,45,DISTRICT_AUTHORITY,3,REJECTED,Geo-fence passed,58
5680,2238,2,TALATHI,4,APPROVED,Need re-survey,23
5681,2239,83,TALUKA_AUTHORITY,1,REJECTED,Need re-survey,20
5682,2239,69,TALATHI,2,REJECTED,Need re-survey,77
5683,2239,31,DISTRICT_AUTHORITY,3,REJECTED,NDVI mismatch,80
5684,2240,64,TALUKA_AUTHORITY,1,APPROVED,NDVI mismatch,25
5685,2241,45,TALATHI,1,UNDER_REVIEW,Need re-survey,69
5686,2241,88,TALUKA_AUTHORITY,2,UNDER_REVIEW,NDVI mismatch,17
5687,2241,50,DISTRICT_AUTHORITY,3,REJECTED,Need re-survey,93
5688,2242,36,DISTRICT_AUTHORITY,1,APPROVED,Geo-fence passed,77
5689,2242,90,DISTRICT_AUTHORITY,2,APPROVED,Geo-fence passed,85
5690,2242,16,DISTRICT_AUTHORITY,3,UNDER_REVIEW,Geo-fence passed,76
5691,2243,18,DISTRICT_AUTHORITY,1,REJECTED,NDVI mismatch,61
5692,2243,3,TALUKA_AUTHORITY,2,UNDER_REVIEW,Need re-survey,18
5693,2244,40,TALUKA_AUTHORITY,1,UNDER_REVIEW,Approved after verification,50
5694,2244,83,TALATHI,2,UNDER_REVIEW,Approved after verification,86
5695,2244,32,DISTRICT_AUTHORITY,3,REJECTED,Need re-survey,88
5696,2245,28,DISTRICT_AUTHORITY,1,REJECTED,Need re-survey,18
5697,2245,28,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Need re-survey,72
5698,2245,6,TALUKA_AUTHORITY,3,REJECTED,Geo-fence passed,46
5699,2246,76,TALATHI,1,REJECTED,Need re-survey,81
5700,2246,13,DISTRICT_AUTHORITY,2,REJECTED,Geo-fence passed,44
5701,2246,57,TALATHI,3,UNDER_REVIEW,Approved after verification,12
5702,2247,18,TALUKA_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,41
5703,2247,27,TALATHI,2,APPROVED,Geo-fence passed,16
5704,2247,13,TALATHI,3,REJECTED,Geo-fence passed,5
5705,2248,27,DISTRICT_AUTHORITY,1,UNDER_REVIEW,Geo-fence passed,71
5706,2248,76,TALATHI,2,APPROVED,Approved after verification,86
5707,2249,56,TALUKA_AUTHORITY,1,APPROVED,NDVI mismatch,84
5708,2249,37,DISTRICT_AUTHORITY,2,APPROVED,NDVI mismatch,53
5709,2249,63,TALUKA_AUTHORITY,3,UNDER_REVIEW,NDVI mismatch,60
5710,2249,51,DISTRICT_AUTHORITY,4,UNDER_REVIEW,Geo-fence passed,91
5711,2250,88,TALATHI,1,UNDER_REVIEW,Need re-survey,66
5712,2250,19,TALATHI,2,REJECTED,Geo-fence passed,89
5713,2251,23,TALUKA_AUTHORITY,1,APPROVED,Need re-survey,93
5714,2251,53,DISTRICT_AUTHORITY,2,APPROVED,Need re-survey,43
5715,2252,62,DISTRICT_AUTHORITY,1,REJECTED,Geo-fence passed,27
5716,2252,78,TALUKA_AUTHORITY,2,APPROVED,Geo-fence passed,49
5717,2253,32,TALUKA_AUTHORITY,1,UNDER_REVIEW,NDVI mismatch,19
5718,2253,9,TALUKA_AUTHORITY,2,UNDER_REVIEW,Approved after verification,7
5719,2253,71,TALATHI,3,UNDER_REVIEW,Need re-survey,12
5720,2254,76,TALUKA_AUTHORITY,1,UNDER_REVIEW,Approved after verification,62
5721,2254,48,TALATHI,2,REJECTED,Need re-survey,36
5722,2255,49,DISTRICT_AUTHORITY,1,REJECTED,Geo-fence passed,75
5723,2255,49,TALUKA_AUTHORITY,2,UNDER_REVIEW,Need re-survey,8
5724,2255,15,DISTRICT_AUTHORITY,3,APPROVED,Need re-survey,52
5725,2256,16,TALUKA_AUTHORITY,1,APPROVED,Geo-fence passed,89
5726,2256,62,DISTRICT_AUTHORITY,2,APPROVED,Need re-survey,21
5727,2257,59,TALATHI,1,APPROVED,Need re-survey,24
5728,2257,77,TALUKA_AUTHORITY,2,APPROVED,Approved after verification,85
5729,2257,46,TALATHI,3,APPROVED,Need re-survey,54
5730,2257,7,TALUKA_AUTHORITY,4,UNDER_REVIEW,Geo-fence passed,73
5731,2258,61,DISTRICT_AUTHORITY,1,REJECTED,Geo-fence passed,14
5732,2258,86,TALUKA_AUTHORITY,2,UNDER_REVIEW,Geo-fence passed,23
5733,2258,88,TALUKA_AUTHORITY,3,REJECTED,Approved after verification,15
5734,2258,77,TALATHI,4,UNDER_REVIEW,Need re-survey,37
5735,2259,20,TALUKA_AUTHORITY,1,APPROVED,Need re-survey,82
5736,2259,80,TALUKA_AUTHORITY,2,APPROVED,Need re-survey,70
5737,2259,39,DISTRICT_AUTHORITY,3,REJECTED,Geo-fence passed,83
5738,2260,25,TALATHI,1,APPROVED,Need re-survey,77
5739,2260,44,DISTRICT_AUTHORITY,2,UNDER_REVIEW,Geo-fence passed,43
