satellite_id,survey_id,ndvi_before,ndvi_after,vegetation_loss,satellite_source,imagery_urls
2273,2273,0.57,0.38,66.33,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2274,2274,0.62,0.46,45.05,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2275,2275,0.74,0.2,32.67,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2276,2276,0.59,0.38,16.4,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2277,2277,0.93,0.34,58.15,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2278,2278,0.56,0.23,64.39,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2279,2279,0.79,0.28,46.16,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2280,2280,0.79,0.33,46.07,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2281,2281,0.56,0.16,21.48,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2282,2282,0.76,0.18,21.53,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2283,2283,0.74,0.22,63.79,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2284,2284,0.91,0.28,79.29,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2285,2285,0.53,0.28,65.77,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2286,2286,0.56,0.49,23.46,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2287,2287,0.53,0.36,24.28,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2288,2288,0.93,0.39,65.05,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2289,2289,0.76,0.44,84.99,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2290,2290,0.54,0.15,80.04,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2291,2291,0.9,0.33,93.09,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2292,2292,0.59,0.16,41.89,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2293,2293,0.71,0.11,87.58,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2294,2294,0.55,0.36,68.6,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2295,2295,0.55,0.15,56.74,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2296,2296,0.71,0.5,80.13,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2297,2297,0.56,0.13,40.1,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2298,2298,0.69,0.4,93.01,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2299,2299,0.56,0.46,43.19,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2300,2300,0.64,0.17,78.74,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2301,2301,0.78,0.4,55.47,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2302,2302,0.77,0.37,31.21,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2303,2303,0.89,0.4,53.17,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2304,2304,0.84,0.18,27.89,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2305,2305,0.81,0.11,83.42,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2306,2306,0.68,0.5,40.81,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2307,2307,0.89,0.26,41.53,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2308,2308,0.77,0.29,75.45,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2309,2309,0.87,0.25,85.61,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2310,2310,0.84,0.14,92.66,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2311,2311,0.86,0.42,36.52,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2312,2312,0.86,0.49,81.14,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2313,2313,0.79,0.37,36.59,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2314,2314,0.76,0.32,13.09,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2315,2315,0.94,0.41,66.81,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2316,2316,0.65,0.3,86.0,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2317,2317,0.67,0.15,87.91,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2318,2318,0.64,0.36,76.34,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2319,2319,0.91,0.46,30.65,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2320,2320,0.51,0.12,78.06,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2321,2321,0.54,0.18,70.66,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2322,2322,0.64,0.38,83.85,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2323,2323,0.58,0.1,19.85,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2324,2324,0.73,0.19,82.91,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2325,2325,0.52,0.28,16.62,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2326,2326,0.68,0.27,87.46,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2327,2327,0.64,0.3,42.08,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2328,2328,0.6,0.42,43.94,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2329,2329,0.56,0.15,39.99,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2330,2330,0.67,0.32,64.29,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2331,2331,0.67,0.1,33.95,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2332,2332,0.61,0.33,19.99,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2333,2333,0.75,0.21,91.72,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2334,2334,0.7,0.47,77.52,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2335,2335,0.77,0.15,28.79,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2336,2336,0.68,0.11,91.0,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2337,2337,0.9,0.18,32.52,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2338,2338,0.66,0.33,19.55,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2339,2339,0.76,0.45,81.14,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2340,2340,0.9,0.48,89.82,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2341,2341,0.59,0.46,69.26,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2342,2342,0.76,0.17,16.25,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2343,2343,0.88,0.38,43.0,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2344,2344,0.61,0.17,62.94,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2345,2345,0.81,0.44,43.43,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2346,2346,0.55,0.11,59.44,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2347,2347,0.62,0.45,67.37,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2348,2348,0.92,0.42,15.04,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2349,2349,0.55,0.32,13.66,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2350,2350,0.5,0.47,77.0,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2351,2351,0.79,0.22,22.23,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2352,2352,0.86,0.15,75.58,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2353,2353,0.81,0.37,58.13,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2354,2354,0.59,0.14,79.3,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2355,2355,0.55,0.23,83.68,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2356,2356,0.75,0.14,10.43,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2357,2357,0.59,0.5,67.76,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2358,2358,0.82,0.13,64.27,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2359,2359,0.67,0.3,86.34,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2360,2360,0.89,0.38,32.36,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2361,2361,0.79,0.13,69.6,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2362,2362,0.93,0.12,20.4,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2363,2363,0.55,0.3,45.24,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2364,2364,0.58,0.1,81.75,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2365,2365,0.74,0.31,87.54,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2366,2366,0.64,0.17,80.08,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2367,2367,0.87,0.29,79.94,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2368,2368,0.64,0.16,56.52,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2369,2369,0.69,0.2,64.84,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2370,2370,0.53,0.47,23.51,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2371,2371,0.8,0.23,55.89,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2372,2372,0.84,0.13,84.95,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2373,2373,0.93,0.2,25.47,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2374,2374,0.68,0.12,33.16,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2375,2375,0.88,0.47,27.36,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2376,2376,0.92,0.16,55.75,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2377,2377,0.93,0.35,83.97,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2378,2378,0.68,0.22,20.98,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2379,2379,0.55,0.4,43.3,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2380,2380,0.87,0.18,26.93,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2381,2381,0.53,0.19,19.77,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2382,2382,0.91,0.44,46.6,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2383,2383,0.75,0.31,27.71,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2384,2384,0.68,0.11,39.91,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2385,2385,0.93,0.16,77.28,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2386,2386,0.68,0.33,68.2,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2387,2387,0.89,0.18,57.3,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2388,2388,0.91,0.28,93.1,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2389,2389,0.53,0.14,28.13,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2390,2390,0.58,0.25,40.5,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2391,2391,0.85,0.31,37.45,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2392,2392,0.65,0.38,78.19,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2393,2393,0.79,0.43,17.36,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2394,2394,0.86,0.5,24.4,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2395,2395,0.68,0.21,59.67,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2396,2396,0.69,0.49,25.47,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2397,2397,0.75,0.12,79.6,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2398,2398,0.66,0.28,72.63,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2399,2399,0.56,0.14,26.75,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2400,2400,0.83,0.39,26.12,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2401,2401,0.94,0.39,80.65,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2402,2402,0.71,0.34,40.68,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2403,2403,0.63,0.13,71.4,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2404,2404,0.68,0.2,77.99,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2405,2405,0.69,0.22,52.03,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2406,2406,0.79,0.46,57.12,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2407,2407,0.59,0.25,12.48,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2408,2408,0.61,0.49,14.02,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2409,2409,0.81,0.43,84.95,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2410,2410,0.58,0.35,31.01,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2411,2411,0.56,0.49,42.39,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2412,2412,0.57,0.26,68.61,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2413,2413,0.62,0.33,67.92,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2414,2414,0.59,0.32,39.47,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2415,2415,0.71,0.33,65.02,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2416,2416,0.93,0.34,67.86,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2417,2417,0.6,0.13,73.85,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2418,2418,0.87,0.24,79.07,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2419,2419,0.92,0.31,13.83,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2420,2420,0.74,0.5,76.53,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2421,2421,0.66,0.44,86.73,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2422,2422,0.76,0.37,93.17,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2423,2423,0.87,0.35,35.52,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2424,2424,0.85,0.19,83.51,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2425,2425,0.72,0.28,33.02,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2426,2426,0.76,0.2,81.54,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2427,2427,0.93,0.22,71.53,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2428,2428,0.83,0.15,52.38,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2429,2429,0.77,0.39,41.21,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2430,2430,0.67,0.38,23.11,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2431,2431,0.76,0.42,29.22,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2432,2432,0.55,0.14,61.64,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2433,2433,0.52,0.28,44.14,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2434,2434,0.86,0.46,46.97,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2435,2435,0.78,0.43,59.53,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2436,2436,0.8,0.48,18.81,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2437,2437,0.59,0.17,66.23,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2438,2438,0.51,0.34,65.32,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2439,2439,0.57,0.15,61.63,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2440,2440,0.8,0.4,23.91,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2441,2441,0.78,0.33,90.45,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2442,2442,0.57,0.48,46.5,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2443,2443,0.61,0.13,93.5,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2444,2444,0.63,0.28,20.1,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2445,2445,0.84,0.38,64.4,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2446,2446,0.86,0.26,28.03,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2447,2447,0.91,0.33,70.35,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2448,2448,0.55,0.12,78.56,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2449,2449,0.54,0.1,94.26,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2450,2450,0.66,0.26,27.97,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2451,2451,0.84,0.38,51.16,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2452,2452,0.8,0.12,17.78,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2453,2453,0.55,0.34,88.3,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2454,2454,0.56,0.29,73.01,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2455,2455,0.53,0.47,41.11,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2456,2456,0.57,0.32,68.91,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2457,2457,0.91,0.27,25.84,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2458,2458,0.83,0.29,68.25,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2459,2459,0.85,0.22,77.9,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2460,2460,0.94,0.25,46.52,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2461,2461,0.94,0.12,26.54,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2462,2462,0.79,0.27,75.55,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2463,2463,0.63,0.21,81.55,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2464,2464,0.87,0.34,77.4,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2465,2465,0.86,0.17,23.81,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2466,2466,0.78,0.22,12.06,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2467,2467,0.59,0.3,31.2,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2468,2468,0.65,0.32,84.14,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2469,2469,0.87,0.22,32.35,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2470,2470,0.56,0.26,65.47,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2471,2471,0.54,0.13,80.1,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2472,2472,0.88,0.18,63.52,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2473,2473,0.87,0.42,88.53,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2474,2474,0.59,0.42,86.76,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2475,2475,0.94,0.43,84.06,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2476,2476,0.83,0.42,16.06,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2477,2477,0.69,0.29,44.46,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2478,2478,0.92,0.24,54.11,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2479,2479,0.74,0.22,10.74,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2480,2480,0.54,0.23,74.46,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2481,2481,0.69,0.43,78.94,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2482,2482,0.94,0.11,53.64,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2483,2483,0.59,0.33,12.67,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2484,2484,0.92,0.38,55.1,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2485,2485,0.52,0.46,15.99,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2486,2486,0.81,0.41,65.77,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2487,2487,0.71,0.47,55.95,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2488,2488,0.79,0.18,13.27,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2489,2489,0.69,0.46,14.13,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
2490,2490,0.57,0.35,86.61,Sentinel-2,"{""before"":""before.png"",""after"":""after.png""}"
