weather_id,survey_id,rainfall_mm,weather_source,anomaly_score,weather_metadata
2468,2468,391.43,IMD,86.64,"{""extreme_weather"":true}"
2469,2469,106.58,IMD,62.1,"{""extreme_weather"":true}"
2470,2470,224.72,IMD,97.63,"{""extreme_weather"":true}"
2471,2471,79.42,IMD,55.34,"{""extreme_weather"":true}"
2472,2472,108.36,IMD,27.8,"{""extreme_weather"":true}"
2473,2473,334.0,IMD,42.34,"{""extreme_weather"":true}"
2474,2474,188.82,IMD,30.27,"{""extreme_weather"":true}"
2475,2475,459.92,IMD,59.34,"{""extreme_weather"":true}"
2476,2476,89.1,IMD,19.39,"{""extreme_weather"":true}"
2477,2477,63.18,IMD,83.18,"{""extreme_weather"":true}"
2478,2478,120.04,IMD,76.3,"{""extreme_weather"":true}"
2479,2479,498.67,IMD,1.28,"{""extreme_weather"":true}"
2480,2480,85.28,IMD,11.25,"{""extreme_weather"":true}"
2481,2481,103.61,IMD,19.11,"{""extreme_weather"":true}"
2482,2482,158.11,IMD,14.94,"{""extreme_weather"":true}"
2483,2483,131.84,IMD,50.06,"{""extreme_weather"":true}"
2484,2484,453.55,IMD,2.67,"{""extreme_weather"":true}"
2485,2485,324.78,IMD,72.42,"{""extreme_weather"":true}"
2486,2486,374.27,IMD,3.51,"{""extreme_weather"":true}"
2487,2487,409.7,IMD,61.96,"{""extreme_weather"":true}"
2488,2488,398.32,IMD,80.24,"{""extreme_weather"":true}"
2489,2489,79.43,IMD,82.31,"{""extreme_weather"":true}"
2490,2490,371.08,IMD,27.42,"{""extreme_weather"":true}"
2491,2491,426.75,IMD,68.95,"{""extreme_weather"":true}"
2492,2492,170.18,IMD,80.82,"{""extreme_weather"":true}"
2493,2493,315.94,IMD,56.99,"{""extreme_weather"":true}"
2494,2494,212.66,IMD,17.02,"{""extreme_weather"":true}"
2495,2495,319.66,IMD,32.61,"{""extreme_weather"":true}"
2496,2496,227.2,IMD,9.94,"{""extreme_weather"":true}"
2497,2497,77.21,IMD,98.65,"{""extreme_weather"":true}"
2498,2498,403.8,IMD,74.32,"{""extreme_weather"":true}"
2499,2499,264.67,IMD,26.37,"{""extreme_weather"":true}"
2500,2500,169.9,IMD,26.09,"{""extreme_weather"":true}"
2501,2501,31.75,IMD,23.99,"{""extreme_weather"":true}"
2502,2502,35.35,IMD,84.67,"{""extreme_weather"":true}"
2503,2503,141.27,IMD,8.61,"{""extreme_weather"":true}"
2504,2504,132.25,IMD,31.13,"{""extreme_weather"":true}"
2505,2505,86.09,IMD,51.52,"{""extreme_weather"":true}"
2506,2506,399.61,IMD,24.15,"{""extreme_weather"":true}"
2507,2507,174.8,IMD,95.28,"{""extreme_weather"":true}"
2508,2508,150.78,IMD,74.24,"{""extreme_weather"":true}"
2509,2509,336.1,IMD,80.02,"{""extreme_weather"":true}"
2510,2510,168.27,IMD,48.31,"{""extreme_weather"":true}"
2511,2511,15.1,IMD,96.86,"{""extreme_weather"":true}"
2512,2512,173.33,IMD,52.94,"{""extreme_weather"":true}"
2513,2513,496.04,IMD,83.92,"{""extreme_weather"":true}"
2514,2514,451.47,IMD,72.55,"{""extreme_weather"":true}"
2515,2515,243.32,IMD,44.17,"{""extreme_weather"":true}"
2516,2516,112.88,IMD,93.98,"{""extreme_weather"":true}"
2517,2517,94.92,IMD,99.45,"{""extreme_weather"":true}"
2518,2518,280.01,IMD,51.4,"{""extreme_weather"":true}"
2519,2519,97.19,IMD,78.51,"{""extreme_weather"":true}"
2520,2520,495.69,IMD,31.86,"{""extreme_weather"":true}"
2521,2521,188.14,IMD,38.09,"{""extreme_weather"":true}"
2522,2522,333.41,IMD,59.47,"{""extreme_weather"":true}"
2523,2523,452.28,IMD,79.82,"{""extreme_weather"":true}"
2524,2524,225.19,IMD,63.0,"{""extreme_weather"":true}"
2525,2525,470.84,IMD,87.56,"{""extreme_weather"":true}"
2526,2526,75.41,IMD,46.52,"{""extreme_weather"":true}"
2527,2527,111.41,IMD,69.57,"{""extreme_weather"":true}"
2528,2528,380.01,IMD,26.25,"{""extreme_weather"":true}"
2529,2529,319.94,IMD,97.96,"{""extreme_weather"":true}"
2530,2530,369.68,IMD,40.76,"{""extreme_weather"":true}"
2531,2531,289.67,IMD,31.67,"{""extreme_weather"":true}"
2532,2532,133.97,IMD,38.6,"{""extreme_weather"":true}"
2533,2533,100.98,IMD,42.21,"{""extreme_weather"":true}"
2534,2534,25.86,IMD,22.53,"{""extreme_weather"":true}"
2535,2535,287.95,IMD,85.97,"{""extreme_weather"":true}"
2536,2536,175.27,IMD,43.54,"{""extreme_weather"":true}"
2537,2537,56.46,IMD,80.86,"{""extreme_weather"":true}"
2538,2538,195.44,IMD,74.0,"{""extreme_weather"":true}"
2539,2539,217.52,IMD,31.18,"{""extreme_weather"":true}"
2540,2540,28.25,IMD,74.45,"{""extreme_weather"":true}"
2541,2541,241.65,IMD,79.69,"{""extreme_weather"":true}"
2542,2542,297.02,IMD,54.25,"{""extreme_weather"":true}"
2543,2543,434.76,IMD,18.03,"{""extreme_weather"":true}"
2544,2544,347.06,IMD,35.17,"{""extreme_weather"":true}"
2545,2545,150.84,IMD,27.44,"{""extreme_weather"":true}"
2546,2546,148.12,IMD,30.54,"{""extreme_weather"":true}"
2547,2547,364.43,IMD,12.95,"{""extreme_weather"":true}"
2548,2548,369.79,IMD,41.12,"{""extreme_weather"":true}"
2549,2549,269.96,IMD,20.07,"{""extreme_weather"":true}"
2550,2550,260.55,IMD,6.14,"{""extreme_weather"":true}"
2551,2551,153.22,IMD,55.66,"{""extreme_weather"":true}"
2552,2552,255.17,IMD,41.38,"{""extreme_weather"":true}"
2553,2553,257.57,IMD,56.37,"{""extreme_weather"":true}"
2554,2554,350.59,IMD,13.24,"{""extreme_weather"":true}"
2555,2555,488.11,IMD,35.95,"{""extreme_weather"":true}"
2556,2556,142.18,IMD,80.09,"{""extreme_weather"":true}"
2557,2557,121.99,IMD,9.99,"{""extreme_weather"":true}"
2558,2558,152.47,IMD,79.17,"{""extreme_weather"":true}"
2559,2559,256.4,IMD,85.66,"{""extreme_weather"":true}"
2560,2560,57.82,IMD,53.78,"{""extreme_weather"":true}"
2561,2561,205.25,IMD,58.31,"{""extreme_weather"":true}"
2562,2562,226.21,IMD,86.56,"{""extreme_weather"":true}"
2563,2563,477.84,IMD,9.65,"{""extreme_weather"":true}"
2564,2564,15.21,IMD,93.16,"{""extreme_weather"":true}"
2565,2565,262.67,IMD,54.35,"{""extreme_weather"":true}"
2566,2566,342.71,IMD,84.37,"{""extreme_weather"":true}"
2567,2567,23.38,IMD,30.08,"{""extreme_weather"":true}"
2568,2568,324.17,IMD,93.77,"{""extreme_weather"":true}"
2569,2569,191.65,IMD,47.31,"{""extreme_weather"":true}"
2570,2570,224.95,IMD,24.66,"{""extreme_weather"":true}"
2571,2571,153.05,IMD,87.82,"{""extreme_weather"":true}"
2572,2572,208.37,IMD,98.46,"{""extreme_weather"":true}"
2573,2573,243.48,IMD,49.77,"{""extreme_weather"":true}"
2574,2574,264.51,IMD,89.2,"{""extreme_weather"":true}"
2575,2575,240.2,IMD,46.83,"{""extreme_weather"":true}"
2576,2576,206.18,IMD,70.91,"{""extreme_weather"":true}"
2577,2577,339.79,IMD,11.72,"{""extreme_weather"":true}"
2578,2578,301.98,IMD,27.85,"{""extreme_weather"":true}"
2579,2579,92.42,IMD,64.4,"{""extreme_weather"":true}"
2580,2580,342.74,IMD,47.06,"{""extreme_weather"":true}"
2581,2581,384.26,IMD,26.78,"{""extreme_weather"":true}"
2582,2582,233.55,IMD,6.76,"{""extreme_weather"":true}"
2583,2583,268.93,IMD,69.7,"{""extreme_weather"":true}"
2584,2584,74.19,IMD,79.56,"{""extreme_weather"":true}"
2585,2585,377.57,IMD,85.38,"{""extreme_weather"":true}"
2586,2586,61.46,IMD,49.41,"{""extreme_weather"":true}"
2587,2587,381.64,IMD,19.97,"{""extreme_weather"":true}"
2588,2588,95.41,IMD,90.61,"{""extreme_weather"":true}"
2589,2589,430.37,IMD,85.98,"{""extreme_weather"":true}"
2590,2590,391.09,IMD,39.49,"{""extreme_weather"":true}"
2591,2591,439.64,IMD,94.0,"{""extreme_weather"":true}"
2592,2592,215.44,IMD,50.95,"{""extreme_weather"":true}"
2593,2593,96.01,IMD,19.09,"{""extreme_weather"":true}"
2594,2594,338.54,IMD,28.17,"{""extreme_weather"":true}"
2595,2595,327.48,IMD,12.71,"{""extreme_weather"":true}"
2596,2596,329.33,IMD,84.54,"{""extreme_weather"":true}"
2597,2597,348.8,IMD,99.32,"{""extreme_weather"":true}"
2598,2598,49.81,IMD,80.45,"{""extreme_weather"":true}"
2599,2599,86.08,IMD,75.3,"{""extreme_weather"":true}"
2600,2600,386.09,IMD,35.19,"{""extreme_weather"":true}"
2601,2601,254.05,IMD,53.97,"{""extreme_weather"":true}"
2602,2602,154.35,IMD,5.32,"{""extreme_weather"":true}"
2603,2603,254.62,IMD,90.59,"{""extreme_weather"":true}"
2604,2604,364.71,IMD,93.39,"{""extreme_weather"":true}"
2605,2605,69.28,IMD,70.86,"{""extreme_weather"":true}"
2606,2606,26.1,IMD,2.36,"{""extreme_weather"":true}"
2607,2607,54.42,IMD,26.13,"{""extreme_weather"":true}"
2608,2608,464.66,IMD,14.44,"{""extreme_weather"":true}"
2609,2609,28.06,IMD,90.68,"{""extreme_weather"":true}"
2610,2610,82.08,IMD,36.45,"{""extreme_weather"":true}"
2611,2611,141.43,IMD,20.83,"{""extreme_weather"":true}"
2612,2612,440.24,IMD,54.11,"{""extreme_weather"":true}"
2613,2613,62.5,IMD,8.0,"{""extreme_weather"":true}"
2614,2614,344.4,IMD,34.53,"{""extreme_weather"":true}"
2615,2615,490.3,IMD,65.61,"{""extreme_weather"":true}"
2616,2616,382.12,IMD,81.44,"{""extreme_weather"":true}"
2617,2617,251.98,IMD,78.96,"{""extreme_weather"":true}"
2618,2618,47.54,IMD,17.78,"{""extreme_weather"":true}"
2619,2619,205.19,IMD,3.56,"{""extreme_weather"":true}"
2620,2620,360.66,IMD,64.41,"{""extreme_weather"":true}"
2621,2621,315.0,IMD,45.53,"{""extreme_weather"":true}"
2622,2622,360.65,IMD,22.41,"{""extreme_weather"":true}"
2623,2623,30.4,IMD,84.0,"{""extreme_weather"":true}"
2624,2624,280.0,IMD,63.98,"{""extreme_weather"":true}"
2625,2625,419.01,IMD,30.15,"{""extreme_weather"":true}"
2626,2626,470.18,IMD,3.88,"{""extreme_weather"":true}"
2627,2627,254.79,IMD,90.85,"{""extreme_weather"":true}"
2628,2628,134.67,IMD,1.25,"{""extreme_weather"":true}"
2629,2629,195.79,IMD,96.41,"{""extreme_weather"":true}"
2630,2630,41.27,IMD,26.33,"{""extreme_weather"":true}"
2631,2631,75.28,IMD,67.76,"{""extreme_weather"":true}"
2632,2632,294.18,IMD,28.61,"{""extreme_weather"":true}"
2633,2633,153.28,IMD,62.25,"{""extreme_weather"":true}"
2634,2634,204.4,IMD,38.49,"{""extreme_weather"":true}"
2635,2635,345.17,IMD,97.41,"{""extreme_weather"":true}"
2636,2636,94.3,IMD,20.37,"{""extreme_weather"":true}"
2637,2637,326.24,IMD,61.59,"{""extreme_weather"":true}"
2638,2638,25.24,IMD,91.65,"{""extreme_weather"":true}"
2639,2639,57.49,IMD,37.26,"{""extreme_weather"":true}"
2640,2640,181.57,IMD,49.04,"{""extreme_weather"":true}"
2641,2641,66.15,IMD,62.7,"{""extreme_weather"":true}"
2642,2642,450.07,IMD,51.32,"{""extreme_weather"":true}"
2643,2643,147.79,IMD,16.32,"{""extreme_weather"":true}"
2644,2644,37.26,IMD,55.98,"{""extreme_weather"":true}"
2645,2645,334.02,IMD,76.81,"{""extreme_weather"":true}"
2646,2646,73.47,IMD,69.91,"{""extreme_weather"":true}"
2647,2647,152.49,IMD,41.55,"{""extreme_weather"":true}"
2648,2648,362.08,IMD,8.79,"{""extreme_weather"":true}"
2649,2649,442.92,IMD,77.63,"{""extreme_weather"":true}"
2650,2650,70.8,IMD,32.83,"{""extreme_weather"":true}"
2651,2651,492.42,IMD,18.07,"{""extreme_weather"":true}"
2652,2652,141.15,IMD,30.52,"{""extreme_weather"":true}"
2653,2653,401.04,IMD,46.23,"{""extreme_weather"":true}"
2654,2654,266.72,IMD,34.14,"{""extreme_weather"":true}"
2655,2655,130.35,IMD,2.91,"{""extreme_weather"":true}"
2656,2656,432.97,IMD,22.33,"{""extreme_weather"":true}"
2657,2657,206.7,IMD,64.92,"{""extreme_weather"":true}"
2658,2658,169.46,IMD,82.19,"{""extreme_weather"":true}"
2659,2659,288.0,IMD,81.27,"{""extreme_weather"":true}"
2660,2660,464.77,IMD,50.14,"{""extreme_weather"":true}"
2661,2661,454.6,IMD,66.94,"{""extreme_weather"":true}"
2662,2662,396.82,IMD,14.42,"{""extreme_weather"":true}"
2663,2663,481.75,IMD,93.31,"{""extreme_weather"":true}"
2664,2664,484.52,IMD,6.81,"{""extreme_weather"":true}"
2665,2665,138.82,IMD,73.59,"{""extreme_weather"":true}"
2666,2666,355.84,IMD,4.27,"{""extreme_weather"":true}"
2667,2667,351.01,IMD,87.87,"{""extreme_weather"":true}"
2668,2668,384.8,IMD,34.13,"{""extreme_weather"":true}"
2669,2669,321.18,IMD,28.3,"{""extreme_weather"":true}"
2670,2670,302.05,IMD,64.52,"{""extreme_weather"":true}"
2671,2671,57.71,IMD,99.84,"{""extreme_weather"":true}"
2672,2672,394.0,IMD,73.07,"{""extreme_weather"":true}"
2673,2673,392.53,IMD,21.47,"{""extreme_weather"":true}"
2674,2674,385.12,IMD,88.76,"{""extreme_weather"":true}"
2675,2675,143.97,IMD,33.83,"{""extreme_weather"":true}"
2676,2676,106.83,IMD,78.67,"{""extreme_weather"":true}"
2677,2677,48.59,IMD,2.5,"{""extreme_weather"":true}"
2678,2678,219.74,IMD,75.1,"{""extreme_weather"":true}"
2679,2679,56.68,IMD,86.76,"{""extreme_weather"":true}"
2680,2680,235.61,IMD,22.65,"{""extreme_weather"":true}"
2681,2681,235.22,IMD,65.34,"{""extreme_weather"":true}"
2682,2682,468.66,IMD,1.5,"{""extreme_weather"":true}"
2683,2683,221.67,IMD,31.83,"{""extreme_weather"":true}"
2684,2684,304.49,IMD,24.75,"{""extreme_weather"":true}"
2685,2685,346.07,IMD,38.11,"{""extreme_weather"":true}"
2686,2686,94.06,IMD,91.48,"{""extreme_weather"":true}"
2687,2687,25.32,IMD,14.29,"{""extreme_weather"":true}"
2688,2688,184.52,IMD,25.44,"{""extreme_weather"":true}"
2689,2689,395.58,IMD,54.17,"{""extreme_weather"":true}"
2690,2690,223.9,IMD,58.85,"{""extreme_weather"":true}"
2691,2691,33.58,IMD,21.28,"{""extreme_weather"":true}"
2692,2692,493.99,IMD,55.85,"{""extreme_weather"":true}"
2693,2693,323.74,IMD,71.87,"{""extreme_weather"":true}"
2694,2694,273.73,IMD,27.35,"{""extreme_weather"":true}"
2695,2695,494.52,IMD,63.71,"{""extreme_weather"":true}"
2696,2696,294.98,IMD,4.2,"{""extreme_weather"":true}"
2697,2697,311.74,IMD,94.89,"{""extreme_weather"":true}"
2698,2698,168.75,IMD,19.13,"{""extreme_weather"":true}"
2699,2699,473.52,IMD,53.05,"{""extreme_weather"":true}"
2700,2700,405.83,IMD,23.4,"{""extreme_weather"":true}"
2701,2701,161.08,IMD,96.97,"{""extreme_weather"":true}"
2702,2702,396.64,IMD,41.93,"{""extreme_weather"":true}"
2703,2703,244.26,IMD,50.8,"{""extreme_weather"":true}"
2704,2704,404.55,IMD,70.04,"{""extreme_weather"":true}"
2705,2705,372.29,IMD,61.14,"{""extreme_weather"":true}"
2706,2706,310.26,IMD,52.85,"{""extreme_weather"":true}"
2707,2707,52.44,IMD,64.51,"{""extreme_weather"":true}"
2708,2708,250.55,IMD,83.33,"{""extreme_weather"":true}"
2709,2709,113.32,IMD,25.19,"{""extreme_weather"":true}"
2710,2710,489.77,IMD,22.52,"{""extreme_weather"":true}"
2711,2711,142.83,IMD,38.56,"{""extreme_weather"":true}"
2712,2712,211.36,IMD,26.05,"{""extreme_weather"":true}"
2713,2713,298.77,IMD,97.05,"{""extreme_weather"":true}"
2714,2714,131.33,IMD,16.58,"{""extreme_weather"":true}"
2715,2715,349.89,IMD,97.73,"{""extreme_weather"":true}"
2716,2716,239.28,IMD,89.47,"{""extreme_weather"":true}"
2717,2717,87.42,IMD,72.72,"{""extreme_weather"":true}"
2718,2718,100.36,IMD,22.28,"{""extreme_weather"":true}"
2719,2719,484.38,IMD,75.31,"{""extreme_weather"":true}"
2720,2720,397.34,IMD,32.69,"{""extreme_weather"":true}"
2721,2721,476.56,IMD,15.54,"{""extreme_weather"":true}"
2722,2722,465.23,IMD,59.79,"{""extreme_weather"":true}"
2723,2723,77.16,IMD,4.13,"{""extreme_weather"":true}"
2724,2724,490.38,IMD,67.91,"{""extreme_weather"":true}"
2725,2725,191.04,IMD,52.65,"{""extreme_weather"":true}"
2726,2726,58.67,IMD,36.79,"{""extreme_weather"":true}"
2727,2727,148.13,IMD,34.64,"{""extreme_weather"":true}"
2728,2728,365.83,IMD,9.23,"{""extreme_weather"":true}"
2729,2729,245.53,IMD,25.11,"{""extreme_weather"":true}"
2730,2730,45.87,IMD,81.9,"{""extreme_weather"":true}"
2731,2731,281.73,IMD,61.19,"{""extreme_weather"":true}"
2732,2732,6.81,IMD,98.37,"{""extreme_weather"":true}"
2733,2733,419.24,IMD,74.2,"{""extreme_weather"":true}"
2734,2734,310.29,IMD,72.84,"{""extreme_weather"":true}"
2735,2735,96.73,IMD,87.7,"{""extreme_weather"":true}"
2736,2736,397.03,IMD,2.41,"{""extreme_weather"":true}"
2737,2737,165.43,IMD,84.65,"{""extreme_weather"":true}"
2738,2738,103.41,IMD,64.43,"{""extreme_weather"":true}"
2739,2739,135.23,IMD,42.08,"{""extreme_weather"":true}"
2740,2740,58.09,IMD,35.75,"{""extreme_weather"":true}"
2741,2741,318.03,IMD,57.56,"{""extreme_weather"":true}"
2742,2742,296.87,IMD,36.8,"{""extreme_weather"":true}"
2743,2743,219.97,IMD,35.94,"{""extreme_weather"":true}"
2744,2744,118.52,IMD,61.62,"{""extreme_weather"":true}"
2745,2745,411.83,IMD,19.34,"{""extreme_weather"":true}"
2746,2746,307.83,IMD,72.94,"{""extreme_weather"":true}"
2747,2747,288.0,IMD,35.8,"{""extreme_weather"":true}"
2748,2748,495.16,IMD,49.84,"{""extreme_weather"":true}"
2749,2749,349.97,IMD,74.99,"{""extreme_weather"":true}"
2750,2750,298.07,IMD,39.46,"{""extreme_weather"":true}"
2751,2751,153.56,IMD,34.92,"{""extreme_weather"":true}"
2752,2752,307.21,IMD,68.54,"{""extreme_weather"":true}"
2753,2753,474.58,IMD,58.72,"{""extreme_weather"":true}"
2754,2754,295.49,IMD,65.08,"{""extreme_weather"":true}"
2755,2755,489.26,IMD,8.0,"{""extreme_weather"":true}"
2756,2756,23.36,IMD,64.0,"{""extreme_weather"":true}"
2757,2757,97.5,IMD,95.8,"{""extreme_weather"":true}"
2758,2758,425.11,IMD,83.87,"{""extreme_weather"":true}"
2759,2759,86.63,IMD,7.42,"{""extreme_weather"":true}"
2760,2760,191.04,IMD,31.09,"{""extreme_weather"":true}"
2761,2761,152.95,IMD,72.24,"{""extreme_weather"":true}"
2762,2762,212.18,IMD,57.85,"{""extreme_weather"":true}"
2763,2763,420.05,IMD,5.28,"{""extreme_weather"":true}"
2764,2764,218.43,IMD,95.6,"{""extreme_weather"":true}"
2765,2765,415.38,IMD,37.69,"{""extreme_weather"":true}"
2766,2766,499.64,IMD,24.82,"{""extreme_weather"":true}"
2767,2767,408.35,IMD,94.0,"{""extreme_weather"":true}"
2768,2768,498.43,IMD,30.06,"{""extreme_weather"":true}"
2769,2769,407.77,IMD,37.04,"{""extreme_weather"":true}"
2770,2770,52.75,IMD,75.71,"{""extreme_weather"":true}"
2771,2771,177.25,IMD,49.38,"{""extreme_weather"":true}"
2772,2772,477.62,IMD,45.68,"{""extreme_weather"":true}"
2773,2773,190.54,IMD,35.53,"{""extreme_weather"":true}"
2774,2774,95.21,IMD,73.92,"{""extreme_weather"":true}"
2775,2775,78.95,IMD,27.79,"{""extreme_weather"":true}"
2776,2776,469.02,IMD,4.97,"{""extreme_weather"":true}"
2777,2777,136.08,IMD,38.34,"{""extreme_weather"":true}"
2778,2778,293.27,IMD,30.71,"{""extreme_weather"":true}"
2779,2779,30.26,IMD,12.23,"{""extreme_weather"":true}"
2780,2780,229.09,IMD,11.49,"{""extreme_weather"":true}"
2781,2781,161.94,IMD,82.53,"{""extreme_weather"":true}"
2782,2782,369.24,IMD,6.92,"{""extreme_weather"":true}"
2783,2783,489.67,IMD,38.1,"{""extreme_weather"":true}"
2784,2784,417.35,IMD,68.91,"{""extreme_weather"":true}"
2785,2785,145.91,IMD,47.8,"{""extreme_weather"":true}"
2786,2786,328.02,IMD,51.63,"{""extreme_weather"":true}"
2787,2787,8.29,IMD,28.61,"{""extreme_weather"":true}"
2788,2788,373.7,IMD,67.28,"{""extreme_weather"":true}"
2789,2789,193.08,IMD,67.43,"{""extreme_weather"":true}"
2790,2790,230.6,IMD,87.91,"{""extreme_weather"":true}"
2791,2791,172.53,IMD,53.64,"{""extreme_weather"":true}"
2792,2792,64.9,IMD,62.12,"{""extreme_weather"":true}"
2793,2793,242.98,IMD,77.24,"{""extreme_weather"":true}"
2794,2794,112.61,IMD,25.38,"{""extreme_weather"":true}"
2795,2795,432.41,IMD,89.42,"{""extreme_weather"":true}"
2796,2796,58.83,IMD,76.89,"{""extreme_weather"":true}"
2797,2797,313.26,IMD,95.94,"{""extreme_weather"":true}"
2798,2798,471.88,IMD,34.96,"{""extreme_weather"":true}"
2799,2799,440.8,IMD,24.66,"{""extreme_weather"":true}"
2800,2800,357.44,IMD,17.71,"{""extreme_weather"":true}"
2801,2801,248.7,IMD,35.81,"{""extreme_weather"":true}"
2802,2802,130.48,IMD,19.97,"{""extreme_weather"":true}"
2803,2803,343.87,IMD,3.11,"{""extreme_weather"":true}"
2804,2804,496.95,IMD,75.94,"{""extreme_weather"":true}"
2805,2805,427.49,IMD,39.35,"{""extreme_weather"":true}"
2806,2806,266.25,IMD,86.89,"{""extreme_weather"":true}"
2807,2807,31.98,IMD,74.4,"{""extreme_weather"":true}"
2808,2808,389.18,IMD,16.03,"{""extreme_weather"":true}"
2809,2809,271.43,IMD,4.55,"{""extreme_weather"":true}"
2810,2810,443.75,IMD,56.77,"{""extreme_weather"":true}"
2811,2811,73.45,IMD,19.67,"{""extreme_weather"":true}"
2812,2812,145.75,IMD,94.02,"{""extreme_weather"":true}"
2813,2813,410.88,IMD,98.72,"{""extreme_weather"":true}"
2814,2814,103.52,IMD,63.24,"{""extreme_weather"":true}"
2815,2815,272.18,IMD,22.36,"{""extreme_weather"":true}"
2816,2816,112.6,IMD,28.83,"{""extreme_weather"":true}"
2817,2817,337.95,IMD,47.43,"{""extreme_weather"":true}"
2818,2818,59.68,IMD,26.0,"{""extreme_weather"":true}"
2819,2819,197.01,IMD,12.5,"{""extreme_weather"":true}"
2820,2820,126.32,IMD,75.0,"{""extreme_weather"":true}"
2821,2821,78.85,IMD,92.94,"{""extreme_weather"":true}"
2822,2822,293.05,IMD,63.35,"{""extreme_weather"":true}"
2823,2823,255.24,IMD,89.34,"{""extreme_weather"":true}"
2824,2824,367.25,IMD,69.43,"{""extreme_weather"":true}"
2825,2825,95.35,IMD,7.72,"{""extreme_weather"":true}"
2826,2826,228.28,IMD,20.27,"{""extreme_weather"":true}"
2827,2827,122.44,IMD,17.22,"{""extreme_weather"":true}"
2828,2828,70.06,IMD,52.05,"{""extreme_weather"":true}"
2829,2829,265.17,IMD,92.27,"{""extreme_weather"":true}"
2830,2830,195.55,IMD,26.72,"{""extreme_weather"":true}"
2831,2831,430.81,IMD,86.41,"{""extreme_weather"":true}"
2832,2832,248.36,IMD,33.48,"{""extreme_weather"":true}"
2833,2833,420.1,IMD,20.99,"{""extreme_weather"":true}"
2834,2834,310.34,IMD,44.03,"{""extreme_weather"":true}"
2835,2835,489.45,IMD,43.39,"{""extreme_weather"":true}"
2836,2836,440.88,IMD,21.81,"{""extreme_weather"":true}"
2837,2837,336.07,IMD,14.94,"{""extreme_weather"":true}"
2838,2838,122.46,IMD,81.13,"{""extreme_weather"":true}"
2839,2839,315.05,IMD,9.69,"{""extreme_weather"":true}"
2840,2840,53.85,IMD,1.15,"{""extreme_weather"":true}"
2841,2841,400.38,IMD,15.49,"{""extreme_weather"":true}"
2842,2842,318.69,IMD,33.51,"{""extreme_weather"":true}"
2843,2843,376.33,IMD,4.43,"{""extreme_weather"":true}"
2844,2844,83.46,IMD,90.17,"{""extreme_weather"":true}"
2845,2845,253.28,IMD,28.92,"{""extreme_weather"":true}"
2846,2846,228.89,IMD,73.7,"{""extreme_weather"":true}"
2847,2847,299.5,IMD,63.48,"{""extreme_weather"":true}"
2848,2848,118.79,IMD,10.24,"{""extreme_weather"":true}"
2849,2849,346.22,IMD,8.38,"{""extreme_weather"":true}"
2850,2850,465.0,IMD,12.0,"{""extreme_weather"":true}"
2851,2851,168.82,IMD,2.76,"{""extreme_weather"":true}"
2852,2852,223.92,IMD,8.36,"{""extreme_weather"":true}"
2853,2853,441.82,IMD,7.02,"{""extreme_weather"":true}"
2854,2854,33.65,IMD,37.82,"{""extreme_weather"":true}"
2855,2855,207.86,IMD,30.57,"{""extreme_weather"":true}"
