payment_id,survey_id,beneficiary_id,payment_reference,amount,payment_status,transaction_metadata
2102,3419,1534,DBT-0002102,19099,PROCESSING,"{""bank"":""SBI""}"
2103,2536,184,DBT-0002103,77155,PENDING,"{""bank"":""SBI""}"
2104,1241,1687,DBT-0002104,7247,PENDING,"{""bank"":""SBI""}"
2105,1626,1489,DBT-0002105,25057,PROCESSING,"{""bank"":""SBI""}"
2106,2602,780,DBT-0002106,47131,PENDING,"{""bank"":""SBI""}"
2107,779,718,DBT-0002107,58680,PROCESSING,"{""bank"":""SBI""}"
2108,1717,61,DBT-0002108,87272,FAILED,"{""bank"":""SBI""}"
2109,3716,1768,DBT-0002109,11816,FAILED,"{""bank"":""SBI""}"
2110,2461,1725,DBT-0002110,98994,PROCESSING,"{""bank"":""SBI""}"
2111,1998,1207,DBT-0002111,10286,PROCESSING,"{""bank"":""SBI""}"
2112,2695,1051,DBT-0002112,64617,PENDING,"{""bank"":""SBI""}"
2113,3775,793,DBT-0002113,21900,COMPLETED,"{""bank"":""SBI""}"
2114,1327,1378,DBT-0002114,20810,FAILED,"{""bank"":""SBI""}"
2115,1354,1251,DBT-0002115,53957,PENDING,"{""bank"":""SBI""}"
2116,925,142,DBT-0002116,67107,PENDING,"{""bank"":""SBI""}"
2117,2351,1424,DBT-0002117,26189,FAILED,"{""bank"":""SBI""}"
2118,438,123,DBT-0002118,9616,FAILED,"{""bank"":""SBI""}"
2119,1809,1848,DBT-0002119,78500,COMPLETED,"{""bank"":""SBI""}"
2120,282,1368,DBT-0002120,83707,PROCESSING,"{""bank"":""SBI""}"
2121,1107,590,DBT-0002121,45349,COMPLETED,"{""bank"":""SBI""}"
2122,3634,382,DBT-0002122,19790,PROCESSING,"{""bank"":""SBI""}"
2123,3355,1929,DBT-0002123,48833,FAILED,"{""bank"":""SBI""}"
2124,2376,1739,DBT-0002124,30045,COMPLETED,"{""bank"":""SBI""}"
2125,3534,367,DBT-0002125,69583,COMPLETED,"{""bank"":""SBI""}"
2126,3149,1895,DBT-0002126,57230,COMPLETED,"{""bank"":""SBI""}"
2127,952,480,DBT-0002127,51795,PENDING,"{""bank"":""SBI""}"
2128,2957,1201,DBT-0002128,99867,FAILED,"{""bank"":""SBI""}"
2129,3608,1917,DBT-0002129,68507,COMPLETED,"{""bank"":""SBI""}"
2130,2823,394,DBT-0002130,55458,PENDING,"{""bank"":""SBI""}"
2131,2564,276,DBT-0002131,5345,COMPLETED,"{""bank"":""SBI""}"
2132,1922,697,DBT-0002132,18363,PROCESSING,"{""bank"":""SBI""}"
2133,3490,571,DBT-0002133,63312,FAILED,"{""bank"":""SBI""}"
2134,1351,912,DBT-0002134,18534,FAILED,"{""bank"":""SBI""}"
2135,2705,197,DBT-0002135,31162,PROCESSING,"{""bank"":""SBI""}"
2136,3524,1516,DBT-0002136,24806,COMPLETED,"{""bank"":""SBI""}"
2137,3676,286,DBT-0002137,60844,COMPLETED,"{""bank"":""SBI""}"
2138,1923,870,DBT-0002138,98790,FAILED,"{""bank"":""SBI""}"
2139,435,793,DBT-0002139,21751,PENDING,"{""bank"":""SBI""}"
2140,673,16,DBT-0002140,11215,COMPLETED,"{""bank"":""SBI""}"
2141,2253,1481,DBT-0002141,78798,PROCESSING,"{""bank"":""SBI""}"
2142,705,1567,DBT-0002142,31286,COMPLETED,"{""bank"":""SBI""}"
2143,3845,135,DBT-0002143,35792,PENDING,"{""bank"":""SBI""}"
2144,1596,1341,DBT-0002144,25105,COMPLETED,"{""bank"":""SBI""}"
2145,1191,429,DBT-0002145,68247,PROCESSING,"{""bank"":""SBI""}"
2146,2037,1783,DBT-0002146,80738,FAILED,"{""bank"":""SBI""}"
2147,370,651,DBT-0002147,30790,FAILED,"{""bank"":""SBI""}"
2148,2912,753,DBT-0002148,59049,FAILED,"{""bank"":""SBI""}"
2149,1165,1867,DBT-0002149,25144,PROCESSING,"{""bank"":""SBI""}"
2150,2932,1260,DBT-0002150,53462,PENDING,"{""bank"":""SBI""}"
2151,3855,417,DBT-0002151,64395,PENDING,"{""bank"":""SBI""}"
2152,3936,43,DBT-0002152,72235,COMPLETED,"{""bank"":""SBI""}"
2153,2511,1676,DBT-0002153,48958,PENDING,"{""bank"":""SBI""}"
2154,3947,1124,DBT-0002154,61193,COMPLETED,"{""bank"":""SBI""}"
2155,789,331,DBT-0002155,40179,FAILED,"{""bank"":""SBI""}"
2156,2497,1865,DBT-0002156,98367,PENDING,"{""bank"":""SBI""}"
2157,392,461,DBT-0002157,53397,COMPLETED,"{""bank"":""SBI""}"
2158,901,743,DBT-0002158,89088,FAILED,"{""bank"":""SBI""}"
2159,102,1539,DBT-0002159,88648,PENDING,"{""bank"":""SBI""}"
2160,3337,903,DBT-0002160,5116,PENDING,"{""bank"":""SBI""}"
2161,3426,17,DBT-0002161,27547,COMPLETED,"{""bank"":""SBI""}"
2162,3742,1049,DBT-0002162,61884,FAILED,"{""bank"":""SBI""}"
2163,713,414,DBT-0002163,25154,FAILED,"{""bank"":""SBI""}"
2164,1898,498,DBT-0002164,78317,COMPLETED,"{""bank"":""SBI""}"
2165,641,503,DBT-0002165,14042,FAILED,"{""bank"":""SBI""}"
2166,3944,1261,DBT-0002166,77867,COMPLETED,"{""bank"":""SBI""}"
2167,1079,378,DBT-0002167,50070,PENDING,"{""bank"":""SBI""}"
2168,3866,1927,DBT-0002168,71631,FAILED,"{""bank"":""SBI""}"
2169,1519,1801,DBT-0002169,69497,FAILED,"{""bank"":""SBI""}"
2170,145,1803,DBT-0002170,69100,PROCESSING,"{""bank"":""SBI""}"
2171,732,369,DBT-0002171,96912,PENDING,"{""bank"":""SBI""}"
2172,2417,674,DBT-0002172,82815,COMPLETED,"{""bank"":""SBI""}"
2173,2499,1064,DBT-0002173,21363,FAILED,"{""bank"":""SBI""}"
2174,3369,1153,DBT-0002174,67962,FAILED,"{""bank"":""SBI""}"
2175,3857,1351,DBT-0002175,91868,COMPLETED,"{""bank"":""SBI""}"
2176,1716,1648,DBT-0002176,49502,FAILED,"{""bank"":""SBI""}"
2177,1108,448,DBT-0002177,70364,COMPLETED,"{""bank"":""SBI""}"
2178,1598,759,DBT-0002178,14195,PROCESSING,"{""bank"":""SBI""}"
2179,2167,977,DBT-0002179,91549,COMPLETED,"{""bank"":""SBI""}"
2180,3656,1287,DBT-0002180,55674,PROCESSING,"{""bank"":""SBI""}"
2181,3326,557,DBT-0002181,37874,FAILED,"{""bank"":""SBI""}"
2182,3130,37,DBT-0002182,52601,COMPLETED,"{""bank"":""SBI""}"
2183,3603,1753,DBT-0002183,90700,PENDING,"{""bank"":""SBI""}"
2184,3986,983,DBT-0002184,77697,FAILED,"{""bank"":""SBI""}"
2185,2843,1162,DBT-0002185,93399,PENDING,"{""bank"":""SBI""}"
2186,2314,1922,DBT-0002186,27704,PENDING,"{""bank"":""SBI""}"
2187,2383,566,DBT-0002187,18412,COMPLETED,"{""bank"":""SBI""}"
2188,1213,1001,DBT-0002188,60533,COMPLETED,"{""bank"":""SBI""}"
2189,3941,801,DBT-0002189,30041,COMPLETED,"{""bank"":""SBI""}"
2190,1536,1208,DBT-0002190,47133,FAILED,"{""bank"":""SBI""}"
2191,483,853,DBT-0002191,41732,COMPLETED,"{""bank"":""SBI""}"
2192,727,133,DBT-0002192,42657,PENDING,"{""bank"":""SBI""}"
2193,305,986,DBT-0002193,53386,COMPLETED,"{""bank"":""SBI""}"
2194,2617,263,DBT-0002194,48069,FAILED,"{""bank"":""SBI""}"
2195,51,341,DBT-0002195,18113,FAILED,"{""bank"":""SBI""}"
2196,1603,241,DBT-0002196,28851,COMPLETED,"{""bank"":""SBI""}"
2197,3551,1790,DBT-0002197,8293,COMPLETED,"{""bank"":""SBI""}"
2198,468,1831,DBT-0002198,87007,PROCESSING,"{""bank"":""SBI""}"
2199,3899,825,DBT-0002199,93853,PROCESSING,"{""bank"":""SBI""}"
2200,2720,316,DBT-0002200,19288,PROCESSING,"{""bank"":""SBI""}"
2201,331,1027,DBT-0002201,27614,PENDING,"{""bank"":""SBI""}"
2202,903,367,DBT-0002202,24254,PENDING,"{""bank"":""SBI""}"
2203,1833,226,DBT-0002203,83492,PROCESSING,"{""bank"":""SBI""}"
2204,2478,26,DBT-0002204,51396,FAILED,"{""bank"":""SBI""}"
2205,2968,1682,DBT-0002205,39725,PROCESSING,"{""bank"":""SBI""}"
2206,2639,1727,DBT-0002206,34528,PENDING,"{""bank"":""SBI""}"
2207,922,1198,DBT-0002207,54693,COMPLETED,"{""bank"":""SBI""}"
2208,259,647,DBT-0002208,7228,FAILED,"{""bank"":""SBI""}"
2209,2761,691,DBT-0002209,20002,FAILED,"{""bank"":""SBI""}"
2210,2692,307,DBT-0002210,28387,FAILED,"{""bank"":""SBI""}"
2211,4039,657,DBT-0002211,10683,PENDING,"{""bank"":""SBI""}"
2212,1739,686,DBT-0002212,78139,COMPLETED,"{""bank"":""SBI""}"
2213,2680,448,DBT-0002213,43567,FAILED,"{""bank"":""SBI""}"
2214,1007,989,DBT-0002214,27446,PENDING,"{""bank"":""SBI""}"
2215,722,807,DBT-0002215,96219,FAILED,"{""bank"":""SBI""}"
2216,3917,846,DBT-0002216,25152,FAILED,"{""bank"":""SBI""}"
2217,3893,1893,DBT-0002217,59041,COMPLETED,"{""bank"":""SBI""}"
2218,1834,1352,DBT-0002218,36320,COMPLETED,"{""bank"":""SBI""}"
2219,3097,849,DBT-0002219,46774,PENDING,"{""bank"":""SBI""}"
2220,3594,19,DBT-0002220,81367,PROCESSING,"{""bank"":""SBI""}"
2221,3903,1280,DBT-0002221,72441,COMPLETED,"{""bank"":""SBI""}"
2222,1771,894,DBT-0002222,50478,COMPLETED,"{""bank"":""SBI""}"
2223,3736,1891,DBT-0002223,93933,PROCESSING,"{""bank"":""SBI""}"
2224,464,1301,DBT-0002224,25000,FAILED,"{""bank"":""SBI""}"
2225,430,673,DBT-0002225,18462,PROCESSING,"{""bank"":""SBI""}"
2226,466,1767,DBT-0002226,95405,FAILED,"{""bank"":""SBI""}"
2227,2493,1445,DBT-0002227,18601,PENDING,"{""bank"":""SBI""}"
2228,1160,1624,DBT-0002228,59395,COMPLETED,"{""bank"":""SBI""}"
2229,3847,111,DBT-0002229,33613,PROCESSING,"{""bank"":""SBI""}"
2230,548,1360,DBT-0002230,48785,COMPLETED,"{""bank"":""SBI""}"
2231,3053,535,DBT-0002231,98103,PROCESSING,"{""bank"":""SBI""}"
2232,2355,1906,DBT-0002232,36106,FAILED,"{""bank"":""SBI""}"
2233,3278,468,DBT-0002233,46107,PENDING,"{""bank"":""SBI""}"
2234,296,1899,DBT-0002234,8443,FAILED,"{""bank"":""SBI""}"
2235,3102,661,DBT-0002235,22496,PENDING,"{""bank"":""SBI""}"
2236,2182,288,DBT-0002236,38674,PROCESSING,"{""bank"":""SBI""}"
2237,3182,1562,DBT-0002237,49696,FAILED,"{""bank"":""SBI""}"
2238,2594,1754,DBT-0002238,44692,COMPLETED,"{""bank"":""SBI""}"
2239,2415,1244,DBT-0002239,22251,FAILED,"{""bank"":""SBI""}"
2240,3144,1088,DBT-0002240,95346,PENDING,"{""bank"":""SBI""}"
2241,497,1097,DBT-0002241,23897,PENDING,"{""bank"":""SBI""}"
2242,3895,1430,DBT-0002242,43143,FAILED,"{""bank"":""SBI""}"
2243,518,1128,DBT-0002243,33311,FAILED,"{""bank"":""SBI""}"
2244,443,49,DBT-0002244,22578,PROCESSING,"{""bank"":""SBI""}"
2245,510,1107,DBT-0002245,38717,FAILED,"{""bank"":""SBI""}"
2246,183,308,DBT-0002246,62466,PROCESSING,"{""bank"":""SBI""}"
2247,3177,161,DBT-0002247,68093,PROCESSING,"{""bank"":""SBI""}"
2248,218,824,DBT-0002248,99536,COMPLETED,"{""bank"":""SBI""}"
2249,3388,1973,DBT-0002249,76535,PROCESSING,"{""bank"":""SBI""}"
2250,3586,1371,DBT-0002250,86870,PENDING,"{""bank"":""SBI""}"
2251,2033,203,DBT-0002251,49113,PROCESSING,"{""bank"":""SBI""}"
2252,3375,309,DBT-0002252,62283,FAILED,"{""bank"":""SBI""}"
2253,85,173,DBT-0002253,70274,PENDING,"{""bank"":""SBI""}"
2254,3507,834,DBT-0002254,5271,COMPLETED,"{""bank"":""SBI""}"
2255,3995,1936,DBT-0002255,22762,PENDING,"{""bank"":""SBI""}"
2256,2645,1602,DBT-0002256,90785,COMPLETED,"{""bank"":""SBI""}"
2257,2122,956,DBT-0002257,36835,FAILED,"{""bank"":""SBI""}"
2258,3871,495,DBT-0002258,74120,FAILED,"{""bank"":""SBI""}"
2259,178,1087,DBT-0002259,23312,PROCESSING,"{""bank"":""SBI""}"
2260,1628,857,DBT-0002260,98436,COMPLETED,"{""bank"":""SBI""}"
2261,3521,386,DBT-0002261,37118,FAILED,"{""bank"":""SBI""}"
2262,1261,1031,DBT-0002262,5493,PROCESSING,"{""bank"":""SBI""}"
2263,1958,784,DBT-0002263,67866,PENDING,"{""bank"":""SBI""}"
2264,2175,1296,DBT-0002264,66241,PROCESSING,"{""bank"":""SBI""}"
2265,1983,676,DBT-0002265,33049,PROCESSING,"{""bank"":""SBI""}"
2266,2293,1879,DBT-0002266,82196,PROCESSING,"{""bank"":""SBI""}"
2267,3649,450,DBT-0002267,18456,PENDING,"{""bank"":""SBI""}"
2268,2829,1715,DBT-0002268,72094,COMPLETED,"{""bank"":""SBI""}"
2269,3482,862,DBT-0002269,23727,PROCESSING,"{""bank"":""SBI""}"
2270,636,999,DBT-0002270,99405,PROCESSING,"{""bank"":""SBI""}"
2271,3547,1208,DBT-0002271,8929,COMPLETED,"{""bank"":""SBI""}"
2272,2879,379,DBT-0002272,33220,PROCESSING,"{""bank"":""SBI""}"
2273,2009,124,DBT-0002273,58876,PROCESSING,"{""bank"":""SBI""}"
2274,3295,890,DBT-0002274,21625,COMPLETED,"{""bank"":""SBI""}"
2275,3192,602,DBT-0002275,46860,PROCESSING,"{""bank"":""SBI""}"
2276,1169,737,DBT-0002276,26131,FAILED,"{""bank"":""SBI""}"
2277,388,1452,DBT-0002277,6044,PROCESSING,"{""bank"":""SBI""}"
2278,734,525,DBT-0002278,59419,COMPLETED,"{""bank"":""SBI""}"
2279,3792,1681,DBT-0002279,35018,PENDING,"{""bank"":""SBI""}"
2280,987,237,DBT-0002280,62853,FAILED,"{""bank"":""SBI""}"
2281,1274,1794,DBT-0002281,70577,COMPLETED,"{""bank"":""SBI""}"
2282,1205,157,DBT-0002282,68457,COMPLETED,"{""bank"":""SBI""}"
2283,668,1009,DBT-0002283,48988,PROCESSING,"{""bank"":""SBI""}"
2284,2219,1352,DBT-0002284,49500,PENDING,"{""bank"":""SBI""}"
2285,3448,1465,DBT-0002285,51467,PENDING,"{""bank"":""SBI""}"
2286,3661,1525,DBT-0002286,81156,PENDING,"{""bank"":""SBI""}"
2287,2949,561,DBT-0002287,35157,COMPLETED,"{""bank"":""SBI""}"
2288,3215,232,DBT-0002288,72356,PROCESSING,"{""bank"":""SBI""}"
2289,985,629,DBT-0002289,5167,PROCESSING,"{""bank"":""SBI""}"
2290,502,221,DBT-0002290,68932,PROCESSING,"{""bank"":""SBI""}"
2291,882,1697,DBT-0002291,75147,FAILED,"{""bank"":""SBI""}"
2292,643,1088,DBT-0002292,52707,PROCESSING,"{""bank"":""SBI""}"
2293,1853,886,DBT-0002293,56042,PROCESSING,"{""bank"":""SBI""}"
2294,1792,1560,DBT-0002294,32450,COMPLETED,"{""bank"":""SBI""}"
2295,844,860,DBT-0002295,69508,COMPLETED,"{""bank"":""SBI""}"
2296,3943,751,DBT-0002296,91112,PROCESSING,"{""bank"":""SBI""}"
2297,3688,1306,DBT-0002297,9941,COMPLETED,"{""bank"":""SBI""}"
2298,2052,1978,DBT-0002298,7715,FAILED,"{""bank"":""SBI""}"
2299,933,1448,DBT-0002299,26818,PROCESSING,"{""bank"":""SBI""}"
2300,514,790,DBT-0002300,33031,COMPLETED,"{""bank"":""SBI""}"
2301,1772,1746,DBT-0002301,83721,PROCESSING,"{""bank"":""SBI""}"
2302,2392,1923,DBT-0002302,62767,COMPLETED,"{""bank"":""SBI""}"
2303,2267,643,DBT-0002303,58974,FAILED,"{""bank"":""SBI""}"
2304,2847,190,DBT-0002304,86511,PENDING,"{""bank"":""SBI""}"
2305,2200,1816,DBT-0002305,11288,COMPLETED,"{""bank"":""SBI""}"
2306,857,1748,DBT-0002306,20110,COMPLETED,"{""bank"":""SBI""}"
2307,2088,1722,DBT-0002307,58504,PROCESSING,"{""bank"":""SBI""}"
2308,1483,1526,DBT-0002308,72209,PENDING,"{""bank"":""SBI""}"
2309,764,1272,DBT-0002309,94622,COMPLETED,"{""bank"":""SBI""}"
2310,1195,750,DBT-0002310,35341,PROCESSING,"{""bank"":""SBI""}"
2311,2186,1501,DBT-0002311,80474,FAILED,"{""bank"":""SBI""}"
2312,634,388,DBT-0002312,45273,COMPLETED,"{""bank"":""SBI""}"
2313,964,632,DBT-0002313,95703,FAILED,"{""bank"":""SBI""}"
2314,2222,78,DBT-0002314,16117,PROCESSING,"{""bank"":""SBI""}"
2315,2349,282,DBT-0002315,98756,PENDING,"{""bank"":""SBI""}"
2316,1338,1142,DBT-0002316,55552,FAILED,"{""bank"":""SBI""}"
2317,3203,710,DBT-0002317,51947,COMPLETED,"{""bank"":""SBI""}"
2318,73,213,DBT-0002318,61828,PROCESSING,"{""bank"":""SBI""}"
2319,1198,1810,DBT-0002319,24970,PROCESSING,"{""bank"":""SBI""}"
2320,2558,113,DBT-0002320,33249,COMPLETED,"{""bank"":""SBI""}"
2321,3771,1460,DBT-0002321,16478,PENDING,"{""bank"":""SBI""}"
2322,731,1997,DBT-0002322,6003,FAILED,"{""bank"":""SBI""}"
2323,2924,964,DBT-0002323,15686,FAILED,"{""bank"":""SBI""}"
2324,3122,369,DBT-0002324,47054,COMPLETED,"{""bank"":""SBI""}"
2325,3564,971,DBT-0002325,53331,FAILED,"{""bank"":""SBI""}"
2326,2430,1557,DBT-0002326,91722,PROCESSING,"{""bank"":""SBI""}"
2327,3805,1415,DBT-0002327,7555,COMPLETED,"{""bank"":""SBI""}"
2328,2120,1702,DBT-0002328,24729,PROCESSING,"{""bank"":""SBI""}"
2329,1029,301,DBT-0002329,82080,FAILED,"{""bank"":""SBI""}"
2330,846,1739,DBT-0002330,46003,PENDING,"{""bank"":""SBI""}"
2331,3462,217,DBT-0002331,70648,COMPLETED,"{""bank"":""SBI""}"
2332,2723,1657,DBT-0002332,6263,FAILED,"{""bank"":""SBI""}"
2333,3768,39,DBT-0002333,60896,PENDING,"{""bank"":""SBI""}"
2334,2939,1281,DBT-0002334,88008,COMPLETED,"{""bank"":""SBI""}"
2335,3253,1619,DBT-0002335,49044,COMPLETED,"{""bank"":""SBI""}"
2336,1756,985,DBT-0002336,41985,FAILED,"{""bank"":""SBI""}"
2337,2041,215,DBT-0002337,18322,PROCESSING,"{""bank"":""SBI""}"
2338,580,1105,DBT-0002338,96212,PROCESSING,"{""bank"":""SBI""}"
2339,1387,50,DBT-0002339,86129,PROCESSING,"{""bank"":""SBI""}"
2340,3086,1175,DBT-0002340,89753,PENDING,"{""bank"":""SBI""}"
2341,2535,181,DBT-0002341,39926,PENDING,"{""bank"":""SBI""}"
2342,3095,955,DBT-0002342,79886,PROCESSING,"{""bank"":""SBI""}"
2343,172,171,DBT-0002343,46718,FAILED,"{""bank"":""SBI""}"
2344,3420,453,DBT-0002344,32665,COMPLETED,"{""bank"":""SBI""}"
2345,2604,1495,DBT-0002345,55300,FAILED,"{""bank"":""SBI""}"
2346,2197,1990,DBT-0002346,69450,FAILED,"{""bank"":""SBI""}"
2347,1004,246,DBT-0002347,7708,FAILED,"{""bank"":""SBI""}"
2348,2012,1761,DBT-0002348,55300,PROCESSING,"{""bank"":""SBI""}"
2349,411,290,DBT-0002349,94770,FAILED,"{""bank"":""SBI""}"
2350,2440,1939,DBT-0002350,38896,FAILED,"{""bank"":""SBI""}"
2351,99,1314,DBT-0002351,78894,FAILED,"{""bank"":""SBI""}"
2352,1503,627,DBT-0002352,17074,PENDING,"{""bank"":""SBI""}"
2353,385,1298,DBT-0002353,55339,FAILED,"{""bank"":""SBI""}"
2354,4041,1833,DBT-0002354,43525,COMPLETED,"{""bank"":""SBI""}"
2355,3383,728,DBT-0002355,47478,FAILED,"{""bank"":""SBI""}"
2356,1239,140,DBT-0002356,41787,FAILED,"{""bank"":""SBI""}"
2357,564,556,DBT-0002357,40149,COMPLETED,"{""bank"":""SBI""}"
2358,1899,806,DBT-0002358,66722,FAILED,"{""bank"":""SBI""}"
2359,2274,1045,DBT-0002359,48436,PENDING,"{""bank"":""SBI""}"
2360,2310,1216,DBT-0002360,72756,PROCESSING,"{""bank"":""SBI""}"
2361,769,233,DBT-0002361,18099,PROCESSING,"{""bank"":""SBI""}"
2362,2522,127,DBT-0002362,94738,PROCESSING,"{""bank"":""SBI""}"
2363,509,1852,DBT-0002363,78867,PENDING,"{""bank"":""SBI""}"
2364,3831,609,DBT-0002364,10681,PROCESSING,"{""bank"":""SBI""}"
2365,2783,718,DBT-0002365,51613,PENDING,"{""bank"":""SBI""}"
2366,1512,1151,DBT-0002366,26814,PENDING,"{""bank"":""SBI""}"
2367,768,1323,DBT-0002367,10647,PROCESSING,"{""bank"":""SBI""}"
2368,1773,307,DBT-0002368,57633,COMPLETED,"{""bank"":""SBI""}"
2369,3344,1672,DBT-0002369,34712,FAILED,"{""bank"":""SBI""}"
2370,18,1951,DBT-0002370,23503,FAILED,"{""bank"":""SBI""}"
2371,2589,1169,DBT-0002371,65391,FAILED,"{""bank"":""SBI""}"
2372,3817,1397,DBT-0002372,41598,PENDING,"{""bank"":""SBI""}"
2373,1910,1535,DBT-0002373,30450,COMPLETED,"{""bank"":""SBI""}"
2374,311,1942,DBT-0002374,22627,COMPLETED,"{""bank"":""SBI""}"
2375,2768,949,DBT-0002375,68540,FAILED,"{""bank"":""SBI""}"
2376,3272,57,DBT-0002376,34361,PENDING,"{""bank"":""SBI""}"
2377,349,1787,DBT-0002377,57775,COMPLETED,"{""bank"":""SBI""}"
2378,1542,1615,DBT-0002378,78237,PENDING,"{""bank"":""SBI""}"
2379,1799,11,DBT-0002379,32224,PENDING,"{""bank"":""SBI""}"
2380,344,1214,DBT-0002380,94927,FAILED,"{""bank"":""SBI""}"
2381,3293,820,DBT-0002381,96558,PENDING,"{""bank"":""SBI""}"
2382,3013,438,DBT-0002382,77323,PENDING,"{""bank"":""SBI""}"
2383,645,1228,DBT-0002383,63751,PROCESSING,"{""bank"":""SBI""}"
2384,2330,617,DBT-0002384,99101,PROCESSING,"{""bank"":""SBI""}"
2385,1356,1281,DBT-0002385,50993,PROCESSING,"{""bank"":""SBI""}"
2386,3679,979,DBT-0002386,67341,PENDING,"{""bank"":""SBI""}"
2387,97,989,DBT-0002387,71679,COMPLETED,"{""bank"":""SBI""}"
2388,1657,580,DBT-0002388,24512,COMPLETED,"{""bank"":""SBI""}"
2389,2054,1758,DBT-0002389,65088,COMPLETED,"{""bank"":""SBI""}"
2390,3247,1708,DBT-0002390,33224,PENDING,"{""bank"":""SBI""}"
2391,2270,756,DBT-0002391,31395,PENDING,"{""bank"":""SBI""}"
2392,3726,140,DBT-0002392,69412,FAILED,"{""bank"":""SBI""}"
2393,3341,401,DBT-0002393,93746,PENDING,"{""bank"":""SBI""}"
2394,2795,1703,DBT-0002394,58559,FAILED,"{""bank"":""SBI""}"
2395,3761,1778,DBT-0002395,15940,FAILED,"{""bank"":""SBI""}"
2396,1501,151,DBT-0002396,99980,FAILED,"{""bank"":""SBI""}"
2397,3970,695,DBT-0002397,13440,PENDING,"{""bank"":""SBI""}"
2398,3233,762,DBT-0002398,92004,PROCESSING,"{""bank"":""SBI""}"
2399,3437,324,DBT-0002399,56886,FAILED,"{""bank"":""SBI""}"
2400,345,88,DBT-0002400,30539,PENDING,"{""bank"":""SBI""}"
2401,3853,1915,DBT-0002401,32828,PROCESSING,"{""bank"":""SBI""}"
2402,1891,377,DBT-0002402,90689,COMPLETED,"{""bank"":""SBI""}"
2403,2734,1359,DBT-0002403,42044,COMPLETED,"{""bank"":""SBI""}"
2404,2333,995,DBT-0002404,48112,COMPLETED,"{""bank"":""SBI""}"
2405,813,1334,DBT-0002405,97599,PENDING,"{""bank"":""SBI""}"
2406,2211,226,DBT-0002406,91906,COMPLETED,"{""bank"":""SBI""}"
2407,269,302,DBT-0002407,64991,COMPLETED,"{""bank"":""SBI""}"
2408,1588,946,DBT-0002408,87645,PROCESSING,"{""bank"":""SBI""}"
2409,542,423,DBT-0002409,30639,PENDING,"{""bank"":""SBI""}"
2410,3248,1016,DBT-0002410,9067,PENDING,"{""bank"":""SBI""}"
2411,3340,972,DBT-0002411,87392,PROCESSING,"{""bank"":""SBI""}"
2412,1230,1766,DBT-0002412,87829,PENDING,"{""bank"":""SBI""}"
2413,1609,1823,DBT-0002413,97764,COMPLETED,"{""bank"":""SBI""}"
2414,3083,907,DBT-0002414,67660,PENDING,"{""bank"":""SBI""}"
2415,843,137,DBT-0002415,18946,PENDING,"{""bank"":""SBI""}"
2416,615,709,DBT-0002416,8447,PROCESSING,"{""bank"":""SBI""}"
2417,795,359,DBT-0002417,10087,FAILED,"{""bank"":""SBI""}"
2418,1177,949,DBT-0002418,12750,COMPLETED,"{""bank"":""SBI""}"
2419,3249,1860,DBT-0002419,33223,PENDING,"{""bank"":""SBI""}"
2420,1167,633,DBT-0002420,98250,FAILED,"{""bank"":""SBI""}"
2421,1262,187,DBT-0002421,81517,FAILED,"{""bank"":""SBI""}"
2422,193,1983,DBT-0002422,76926,PENDING,"{""bank"":""SBI""}"
2423,2528,481,DBT-0002423,51772,COMPLETED,"{""bank"":""SBI""}"
2424,2881,1714,DBT-0002424,15926,PENDING,"{""bank"":""SBI""}"
2425,3121,323,DBT-0002425,31316,PROCESSING,"{""bank"":""SBI""}"
2426,1134,766,DBT-0002426,12602,PENDING,"{""bank"":""SBI""}"
2427,1066,1859,DBT-0002427,99279,COMPLETED,"{""bank"":""SBI""}"
2428,26,1111,DBT-0002428,87278,PROCESSING,"{""bank"":""SBI""}"
2429,997,965,DBT-0002429,95433,PROCESSING,"{""bank"":""SBI""}"
2430,637,1272,DBT-0002430,95875,PROCESSING,"{""bank"":""SBI""}"
2431,1098,1224,DBT-0002431,18672,COMPLETED,"{""bank"":""SBI""}"
2432,1804,1145,DBT-0002432,97911,PENDING,"{""bank"":""SBI""}"
2433,906,859,DBT-0002433,43523,FAILED,"{""bank"":""SBI""}"
2434,3429,512,DBT-0002434,36499,COMPLETED,"{""bank"":""SBI""}"
2435,274,1023,DBT-0002435,64146,PROCESSING,"{""bank"":""SBI""}"
2436,3318,151,DBT-0002436,43239,PENDING,"{""bank"":""SBI""}"
2437,1137,619,DBT-0002437,85291,FAILED,"{""bank"":""SBI""}"
2438,946,940,DBT-0002438,51574,PROCESSING,"{""bank"":""SBI""}"
2439,2232,67,DBT-0002439,25476,FAILED,"{""bank"":""SBI""}"
2440,114,1647,DBT-0002440,38701,PROCESSING,"{""bank"":""SBI""}"
2441,42,1459,DBT-0002441,95951,PENDING,"{""bank"":""SBI""}"
2442,3364,1185,DBT-0002442,76157,PENDING,"{""bank"":""SBI""}"
2443,3085,751,DBT-0002443,94704,PROCESSING,"{""bank"":""SBI""}"
2444,829,1523,DBT-0002444,69472,PROCESSING,"{""bank"":""SBI""}"
2445,3698,57,DBT-0002445,30356,PROCESSING,"{""bank"":""SBI""}"
2446,1919,175,DBT-0002446,53439,COMPLETED,"{""bank"":""SBI""}"
2447,852,223,DBT-0002447,96581,COMPLETED,"{""bank"":""SBI""}"
2448,1364,1457,DBT-0002448,7541,PENDING,"{""bank"":""SBI""}"
